# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:21:26+08:00
Warning: Permanently added '100.121.87.73' (ED25519) to the list of known hosts.
printf：用法： printf [-v var] 格式 [参数]
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 296080 675748 1382312    0    0     0     0  771 1184  0  1 100  0  0
 0  0      0 296072 675748 1382312    0    0     0   220 1097 1681  2  1 98  0  0
 0  0      0 296080 675748 1382312    0    0     0     0 1048 1551  0  0 100  0  0
 0  0      0 296080 675748 1382312    0    0     0     0  750 1187  0  1 100  0  0
 0  0      0 296328 675748 1382312    0    0     0     0  837 1267  1  0 99  0  0
 0  0      0 296332 675748 1382312    0    0     0     0  855 1349  0  0 99  0  0
 0  0      0 296332 675752 1382312    0    0     0    48  778 1194  0  0 100  0  0
 0  0      0 296332 675752 1382312    0    0     0     0 1489 2264  1  1 98  0  0
 0  0      0 296332 675752 1382312    0    0     0     0  960 1470  0  0 99  0  0
 0  0      0 296332 675752 1382312    0    0     0     0  710 1126  0  0 100  0  0
 0  0      0 296332 675752 1382312    0    0     0     0  879 1342  1  1 98  0  0
 0  0      0 296584 675752 1382312    0    0     0     0  751 1197  1  1 99  0  0
 0  0      0 296584 675752 1382312    0    0     0    28 1192 1772  0  0 99  0  0
 0  0      0 296576 675752 1382312    0    0     0    20  810 1258  1  1 98  0  0
 0  0      0 296584 675752 1382312    0    0     0     0  716 1079  0  0 99  0  0
 0  0      0 296584 675752 1382312    0    0     0     0  812 1289  0  1 99  0  0
 0  0      0 296584 675752 1382312    0    0     0   128  828 1265  1  1 98  0  0
 0  0      0 296836 675752 1382312    0    0     0     0  809 1176  0  0 100  0  0
 0  0      0 296836 675752 1382312    0    0     0     0  771 1130  0  1 99  0  0
 0  0      0 297084 675752 1382312    0    0     0     0  762 1212  1  1 98  0  0
 0  0      0 296836 675752 1382312    0    0     0     0  748 1098  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 297084 675752 1382312    0    0     0     0  825 1336  0  1 99  0  0
 1  0      0 296836 675752 1382312    0    0     0    48 1265 1912  1  0 99  0  0
 0  0      0 297084 675752 1382312    0    0     0     0  673 1063  0  0 100  0  0
 0  0      0 297088 675752 1382312    0    0     0     0  889 1369  0  1 100  0  0
 0  0      0 297080 675752 1382312    0    0     0     0  770 1217  1  1 99  0  0
 0  0      0 297080 675752 1382312    0    0     0     0  724 1098  0  0 100  0  0
 0  0      0 297088 675752 1382312    0    0     0    16 1129 1683  1  0 99  0  0
 0  0      0 297088 675752 1382312    0    0     0     0  834 1281  1  1 98  0  0
 0  0      0 297088 675752 1382312    0    0     0     0  739 1188  0  0 100  0  0
 0  0      0 297088 675752 1382312    0    0     0     0  898 1362  0  0 99  0  0
 1  0      0 296828 675752 1382312    0    0     0     0 1036 1526  2  1 98  0  0
 0  0      0 296836 675752 1382312    0    0     0     0 1360 2063  0  1 99  0  0
 0  0      0 296584 675752 1382312    0    0     0     0  772 1192  0  0 99  0  0
 1  0      0 296828 675752 1382316    0    0     0     0  855 1302  1  0 99  0  0
 0  0      0 296584 675756 1382312    0    0     0    20  735 1132  0  1 99  0  0
 0  0      0 296836 675756 1382312    0    0     0     0  741 1111  0  0 100  0  0
 1  0      0 296584 675756 1382312    0    0     0     0 1194 1796  1  1 98  0  0
 0  0      0 296836 675756 1382316    0    0     0     0  801 1236  1  0 99  0  0
 0  0      0 296584 675756 1382316    0    0     0     0  646 1008  0  0 99  0  0
 1  0      0 296836 675756 1382316    0    0     0     0  937 1428  1  0 99  0  0
 0  0      0 296832 675756 1382316    0    0     0     0  678 1047  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 296584 675756 1382312    0    0     0     0 1283 1962  0  1 99  0  0
 1  0      0 296584 675756 1382312    0    0     0     0  798 1268  1  0 99  0  0
 0  0      0 296584 675756 1382312    0    0     0    32  867 1289  1  1 98  0  0
 0  0      0 296584 675756 1382312    0    0     0     0  617  949  0  0 100  0  0
 0  0      0 296584 675756 1382312    0    0     0    16  894 1364  0  1 99  0  0
 0  0      0 296584 675756 1382312    0    0     0     0  789 1234  1  0 99  0  0
 0  0      0 296832 675756 1382312    0    0     0     0 1108 1640  0  0 100  0  0
 0  0      0 296332 675756 1382312    0    0     0     0  767 1197  0  0 99  0  0
 0  0      0 296584 675756 1382312    0    0     0     0  863 1262  2  1 98  0  0
 1  0      0 296332 675756 1382312    0    0     0     0  683 1094  0  0 100  0  0
 0  0      0 296584 675756 1382312    0    0     0     0 1036 1582  1  0 99  0  0
 0  0      0 296836 675756 1382312    0    0     0     0 1050 1587  1  1 98  0  0
 0  0      0 296584 675756 1382312    0    0     0     0  698 1060  0  0 100  0  0
 0  0      0 296584 675760 1382308    0    0     0    20  704 1110  0  0 100  0  0
 0  0      0 288196 675760 1382216    0    0     0     0 3475 4990 14  2 84  0  0
 0  0      0 287952 675760 1382312    0    0     0     0 3073 4945  0  1 99  0  0
 0  0      0 287952 675760 1382312    0    0     0     0 1182 1735  0  0 99  0  0
 0  0      0 287952 675760 1382312    0    0     0     0  870 1358  1  1 98  0  0
 0  0      0 293560 675760 1382312    0    0     0     0  702  977  0  0 100  0  0
 0  0      0 294064 675760 1382312    0    0     0     0  590  879  0  1 99  0  0
 0  0      0 294056 675760 1382312    0    0     0    64 1075 1642  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 294316 675760 1382312    0    0     0     0  985 1485  0  0 100  0  0
 0  0      0 295576 675760 1382312    0    0     0     0  774 1180  0  1 99  0  0
 0  0      0 295324 675760 1382312    0    0     0     0  885 1383  1  0 98  0  0
 0  0      0 295576 675760 1382312    0    0     0     0  786 1165  0  0 100  0  0
 0  0      0 295324 675760 1382312    0    0     0    16  770 1201  0  1 99  0  0
 0  0      0 295576 675760 1382312    0    0     0     0 1130 1661  1  1 98  0  0
 0  0      0 295324 675760 1382312    0    0     0     0  768 1198  0  0 100  0  0
 0  0      0 295576 675760 1382312    0    0     0     0  773 1177  0  0 100  0  0
 0  0      0 295572 675760 1382312    0    0     0     0  743 1173  1  1 98  0  0
 0  0      0 295576 675760 1382312    0    0     0     0 1135 1765  2  1 97  0  0
 0  0      0 295824 675760 1382312    0    0     0     0  959 1502  0  0 99  0  0
 0  0      0 295576 675760 1382312    0    0     0     0  846 1276  1  1 98  0  0
 0  0      0 295576 675760 1382312    0    0     0    24  842 1336  0  0 99  0  0
 0  0      0 295324 675760 1382312    0    0     0   128  790 1211  1  0 99  0  0
 0  0      0 295324 675760 1382312    0    0     0     0  756 1192  1  0 99  0  0
 0  0      0 295324 675760 1382312    0    0     0     0 1400 2061  0  1 99  0  0
 0  0      0 295324 675760 1382312    0    0     0     0  711 1119  0  0 100  0  0
 0  0      0 295324 675760 1382312    0    0     0    36  922 1347  2  0 98  0  0
 0  0      0 295324 675760 1382312    0    0     0     0  811 1296  0  0 100  0  0
 0  0      0 295320 675760 1382312    0    0     0    52  870 1384  0  1 99  0  0
 0  0      0 295576 675760 1382312    0    0     0     0 1481 2236  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 295324 675760 1382312    0    0     0     0  720 1139  0  0 100  0  0
 0  0      0 295576 675760 1382312    0    0     0     0  869 1394  1  0 99  0  0
 0  0      0 295576 675760 1382312    0    0     0     0  920 1399  1  1 98  0  0
 0  0      0 295324 675760 1382312    0    0     0    24  759 1154  0  0 100  0  0
 0  0      0 295576 675760 1382312    0    0     0     0 1133 1738  0  1 99  0  0
 0  0      0 295320 675760 1382312    0    0     0     0  814 1209  1  1 99  0  0
 0  0      0 295324 675760 1382312    0    0     0   192  685 1061  0  0 100  0  0
 0  0      0 295320 675760 1382312    0    0     0     0 1008 1525  1  0 99  0  0
 0  0      0 295324 675760 1382312    0    0     0     0  820 1272  1  1 99  0  0
 0  0      0 295324 675764 1382308    0    0     0    48  930 1425  0  0 99  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  917 1415  1  0 99  0  0
 0  0      0 295320 675764 1382312    0    0     0     0  761 1188  1  1 98  0  0
 0  0      0 295072 675764 1382312    0    0     0     0  746 1138  0  0 100  0  0
 1  0      0 295324 675764 1382312    0    0     0     0  834 1337  0  0 99  0  0
 0  0      0 295072 675764 1382312    0    0     0     0 1072 1571  1  1 98  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  629  977  0  0 100  0  0
 0  0      0 295072 675764 1382312    0    0     0     0  812 1209  0  0 99  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  747 1158  1  0 98  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  814 1316  0  1 100  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  961 1455  0  0 99  0  0
 0  0      0 295320 675764 1382312    0    0     0     0  901 1355  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 295324 675764 1382312    0    0     0    24  605  910  0  0 100  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  784 1227  0  0 99  0  0
 0  0      0 295072 675764 1382312    0    0     0     0  887 1384  1  0 98  0  0
 0  0      0 295324 675764 1382312    0    0     0     0 1085 1611  0  0 99  0  0
 0  0      0 295072 675764 1382312    0    0     0     0  698 1119  0  0 100  0  0
 0  0      0 295324 675764 1382312    0    0     0     8 1007 1532  1  1 98  0  0
 0  0      0 295072 675764 1382312    0    0     0     0 1147 1787  0  1 99  0  0
 0  0      0 295324 675764 1382312    0    0     0     0  859 1304  0  0 99  0  0
 0  0      0 295324 675764 1382312    0    0     0     0 2578 3608  1  1 98  0  0
 0  0      0 295324 675764 1382312    0    0     0     0 2872 3879  0  1 99  0  0
 0  0      0 295072 675764 1382312    0    0     0    76 3397 4036  0  1 99  0  0
 0  0      0 286896 675764 1382284    0    0     0     0 3274 4407 16  3 82  0  0
 0  0      0 287212 675764 1382296    0    0     0     0 2641 3274  0  1 99  0  0
 1  0      0 287464 675764 1382296    0    0     0     0 3406 4362  3  1 96  0  0
 0  0      0 288148 675764 1382296    0    0     0     0 1543 2316  3  2 96  0  0
 0  0      0 294268 675764 1382304    0    0     0   108 2228 3546 10  4 86  1  0
 1  0      0 273572 675768 1382372    0    0    20   296 2266 3183 20  4 77  0  0
 1  0      0 233888 675768 1382756    0    0   384     0 1259 1524 24  2 73  0  0
 1  0      0 200240 675768 1382756    0    0     0     0 1386 1666 24  2 75  0  0
 1  0      0 181336 675768 1382756    0    0     0     0 1075 1303 24  1 74  0  0
 1  0      0 175292 675772 1382752    0    0     0   120 1248 1495 25  2 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 162152 675772 1382756    0    0     0     0 1020 1139 25  1 75  0  0
 1  0      0 148296 675772 1382764    0    0    80     0 1827 2415 24  2 74  0  0
 4  0      0 121560 675776 1382832    0    0     0     0 1829 2509 30 12 58  0  0
 1  0      0 128800 675776 1382932    0    0     0     0 1435 1634 27  9 64  0  0
 0  0      0 295592 675776 1382880    0    0     0     0 2178 3516 16  3 81  0  0
 0  0      0 295844 675776 1382880    0    0     0     0  864 1342  1  1 99  0  0
 0  0      0 295592 675776 1382880    0    0     0     0 1273 1979  0  0 99  0  0
 0  0      0 295844 675776 1382880    0    0     0     0 1024 1559  0  1 99  0  0
 0  0      0 295852 675780 1382880    0    0     0    84  863 1378  1  1 98  0  0
 1  0      0 295592 675780 1382880    0    0     0     0  840 1301  0  1 99  0  0
 0  0      0 295844 675780 1382880    0    0     0   128  756 1162  0  0 99  0  0
 0  0      0 296104 675780 1382880    0    0     0     0  763 1222  1  1 98  0  0
 0  0      0 296096 675780 1382880    0    0     0     0 1156 1728  1  0 99  0  0
 0  0      0 296096 675780 1382880    0    0     0     0  732 1159  0  0 100  0  0
 0  0      0 296100 675780 1382880    0    0     0    48  817 1321  1  1 98  1  0
 0  0      0 296096 675780 1382880    0    0     0   228  980 1407  0  1 99  0  0
 0  0      0 295844 675780 1382880    0    0     0     0  865 1346  0  1 99  0  0
 0  0      0 296096 675780 1382880    0    0     0     0  790 1253  1  1 99  0  0
 0  0      0 296096 675780 1382880    0    0     0     0 1350 2026  0  0 100  0  0
 0  0      0 296096 675780 1382880    0    0     0     0  722 1125  0  0 100  0  0
 0  0      0 295844 675780 1382880    0    0     0     0  884 1321  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 295844 675780 1382880    0    0     0    56  662  999  0  0 100  0  0
 0  0      0 295844 675780 1382880    0    0     0     0  860 1241  0  1 99  0  0
 0  0      0 296088 675780 1382880    0    0     0     0 1094 1675  1  1 98  0  0
 0  0      0 296096 675780 1382880    0    0     0     0  726 1084  0  1 100  0  0
 0  0      0 296348 675780 1382880    0    0     0     0  861 1300  1  1 98  0  0
 0  0      0 296348 675780 1382880    0    0     0     0  967 1494  1  1 98  0  0
 0  0      0 296348 675780 1382880    0    0     0     0 1061 1654  0  1 99  0  0
 0  0      0 296348 675780 1382880    0    0     0     0 1143 1721  0  0 99  0  0
 0  0      0 296096 675780 1382880    0    0     0    20  844 1354  0  1 99  0  0
 0  0      0 296348 675780 1382880    0    0     0     0  765 1187  0  1 99  0  0
 0  0      0 296096 675780 1382880    0    0     0     0  827 1308  0  0 99  0  0
 0  0      0 296348 675780 1382880    0    0     0     0  846 1287  1  1 99  0  0
 0  0      0 296096 675780 1382880    0    0     0     0  889 1338  0  0 100  0  0
 0  0      0 296348 675780 1382880    0    0     0     0  897 1346  0  0 99  0  0
 0  0      0 296356 675784 1382876    0    0     0    20  829 1319  1  1 98  0  0
 0  0      0 296348 675784 1382880    0    0     0     0  857 1300  0  1 99  0  0
 0  0      0 296600 675784 1382880    0    0     0     0  768 1221  0  0 100  0  0
 0  0      0 296348 675784 1382880    0    0     0     0 1053 1532  0  1 99  0  0
 0  0      0 296600 675784 1382880    0    0     0     0  654 1028  0  0 99  0  0
 0  0      0 296348 675784 1382880    0    0     0     0  921 1427  0  0 100  0  0
 0  0      0 296356 675784 1382880    0    0     0    20  820 1270  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 296096 675784 1382880    0    0     0     0  792 1222  0  1 100  0  0
 0  0      0 296348 675784 1382880    0    0     0     0 1079 1695  0  1 99  0  0
 0  0      0 296096 675784 1382880    0    0     0     0  948 1445  1  1 99  0  0
 1  0      0 296348 675784 1382880    0    0     0     0  684 1077  0  0 99  0  0
 0  0      0 296600 675784 1382880    0    0     0     0  855 1291  0  0 99  0  0
 0  0      0 296600 675784 1382880    0    0     0     0  963 1526  2  1 98  0  0
 0  0      0 296852 675784 1382880    0    0     0     0  940 1374  0  0 99  0  0
 0  0      0 296852 675788 1382876    0    0     0    20  662 1031  0  0 99  0  0
 0  0      0 287680 675788 1382824    0    0     0     0 1597 2372 14  3 83  0  0
 0  0      0 287716 675788 1382880    0    0     0   228 1179 1783  0  1 99  0  0
 0  0      0 287968 675788 1382880    0    0     0     0  766 1157  0  0 100  0  0
 0  0      0 287972 675788 1382880    0    0     0     0 1297 2012  1  1 98  0  0
 0  0      0 293552 675788 1382880    0    0     0     0  816 1273  0  0 100  0  0
 0  0      0 293552 675788 1382880    0    0     0     0  704 1092  0  0 100  0  0
 0  0      0 293576 675792 1382884    0    0     0    60  977 1485  1  1 98  0  0
 0  0      0 293576 675792 1382884    0    0     0     0  674 1061  0  0 99  0  0
 0  0      0 294836 675792 1382884    0    0     0     0  987 1564  0  1 100  0  0
 0  0      0 294584 675792 1382884    0    0     0     0  863 1323  1  1 98  0  0
 0  0      0 294836 675792 1382884    0    0     0     0  747 1151  0  0 99  0  0
 0  0      0 294584 675792 1382884    0    0     0     0  687 1108  0  0 100  0  0
 0  0      0 294836 675792 1382884    0    0     0     0  979 1504  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 294584 675792 1382884    0    0     0     0  987 1479  0  0 100  0  0
 0  0      0 294836 675792 1382884    0    0     0     0  681 1006  0  0 100  0  0
 0  0      0 294584 675792 1382884    0    0     0     0  790 1268  1  1 99  0  0
 0  0      0 294836 675792 1382880    0    0     0     0  841 1249  0  0 100  0  0
 0  0      0 294832 675792 1382880    0    0     0     0  678 1073  0  0 100  0  0
 0  0      0 294836 675792 1382880    0    0     0     0 1131 1716  1  1 98  0  0
 0  0      0 295084 675792 1382880    0    0     0    20  801 1284  0  0 100  0  0
 0  0      0 294836 675792 1382880    0    0     0   128  832 1270  0  1 99  0  0
 0  0      0 294828 675792 1382880    0    0     0     0  822 1286  1  1 98  0  0
 0  0      0 294584 675792 1382880    0    0     0     0  846 1277  0  0 100  0  0
 0  0      0 294832 675792 1382880    0    0     0     0  995 1537  0  0 100  0  0
 0  0      0 294592 675792 1382880    0    0     0     0  875 1336  1  1 98  0  0
 0  0      0 294836 675800 1382872    0    0     0    48 1229 1966  0  1 99  0  0
 0  0      0 294584 675800 1382880    0    0     0     0  835 1257  0  0 100  0  0
 1  0      0 294836 675800 1382880    0    0     0     0  856 1332  1  1 99  0  0
 0  0      0 294836 675800 1382880    0    0     0     0 1299 2004  0  1 99  0  0
 0  0      0 294836 675800 1382880    0    0     0     0  713 1136  0  0 100  0  0
 1  0      0 294836 675800 1382880    0    0     0     0  865 1350  0  1 99  0  0
 0  0      0 294836 675804 1382876    0    0     0    20  840 1279  1  1 98  0  0
 0  0      0 294836 675804 1382876    0    0     0     0  841 1317  0  0 100  0  0
 1  0      0 294836 675804 1382876    0    0     0     0 1001 1548  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 294836 675804 1382876    0    0     0     0  836 1332  1  0 99  0  0
 0  0      0 294836 675804 1382880    0    0     0     0  999 1477  1  1 98  0  0
 0  0      0 294836 675804 1382880    0    0     0     0  777 1240  0  0 100  0  0
 0  0      0 294836 675804 1382880    0    0     0    48  879 1308  1  1 98  0  0
 0  0      0 294836 675804 1382880    0    0     0     0 1028 1609  0  0 99  0  0
 0  0      0 294836 675812 1382880    0    0     0    20  783 1212  0  0 100  0  0
 1  0      0 294836 675812 1382880    0    0     0     0  806 1256  1  0 98  0  0
 0  0      0 294584 675812 1382880    0    0     0     0  969 1474  0  0 99  0  0
 1  0      0 294048 675812 1382880    0    0     0     0 1252 1987  2  1 98  0  0
 1  0      0 289732 675812 1382924    0    0    48     0 2689 4184 13  5 82  0  0
 1  0      0 267116 675812 1382936    0    0     0     0 2137 3211 32  4 64  0  0
 1  0      0 251428 675824 1384208    0    0  1272     0 1688 2193 23  3 73  2  0
 1  0      0 222668 675824 1384216    0    0     0     0 3205 4784 41  7 53  0  0
 2  0      0 183136 675824 1384228    0    0    36     0 2091 2742 51  5 44  0  0
 1  0      0 178016 675392 1382884    0    0    56   172 1495 1881 24  2 73  1  0
 1  0      0 150784 675392 1382916    0    0    16     0 1534 1845 30  3 67  0  0
 0  0      0 138656 675392 1382928    0    0     0     0 1275 1571 23  2 75  0  0
 0  0      0 138624 675392 1382928    0    0     0     0  703 1093  0  0 100  0  0
 0  0      0 138372 675392 1382928    0    0     0     0  774 1161  1  1 98  0  0
 0  0      0 138372 675392 1382928    0    0     0     0  997 1600  1  1 99  0  0
 0  0      0 137868 675400 1382924    0    0     0    28 1215 1760  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 137616 675400 1382928    0    0     0     0  778 1204  1  0 99  0  0
 0  0      0 137616 675400 1382928    0    0     0     0  825 1255  0  0 100  0  0
 0  0      0 137364 675400 1382928    0    0     0     0  859 1397  0  1 99  0  0
 0  0      0 136608 675400 1382928    0    0     0     0  788 1105  2  1 97  0  0
 0  0      0 136608 675404 1382924    0    0     0    20  927 1380  1  0 99  0  0
 0  0      0 125516 675404 1383036    0    0     0     0 1700 2522 16  2 83  0  0
 0  0      0 125268 675404 1382928    0    0     0     0  897 1397  1  1 99  0  0
 1  0      0 125516 675404 1382928    0    0     0     0  747 1144  0  1 99  0  0
 0  0      0 125268 675404 1382928    0    0     0     0 1025 1641  1  0 99  0  0
 0  0      0 130204 675404 1382972    0    0    44     0 1584 2343  1  1 97  0  0
 0  1      0 126748 675524 1385664    0    0  2848   100 1670 2416  0  1 96  3  0
 1  0      0 121708 675628 1387504    0    0  1848     0 1786 2315  7 20 70  2  0
 0  0      0 121204 675628 1387504    0    0     0     0 1254 1704  4 14 82  0  0
 0  0      0 120448 675628 1387492    0    0     0     0 1225 1608 12  6 82  0  0
 0  0      0 120448 675628 1387492    0    0     0     0 1478 2273  1  1 99  0  0
 0  0      0 128292 675628 1387452    0    0     0   168 1454 2194  1  1 97  1  0
 0  0      0 126528 675628 1387452    0    0     0     0 1379 2137  0  1 99  0  0
 0  0      0 123976 675628 1387516    0    0     0     0 1868 2785  3  2 96  0  0
 1  0      0 122448 675628 1387532    0    0     0   284 1711 1956  7 27 67  0  0
 2  0      0 121692 675628 1387532    0    0     0     0 1609 2221  9  8 83  0  0
 0  0      0 121692 675636 1387532    0    0     0    84 1208 1694  7  5 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 124716 675644 1387516    0    0     0    56 1426 2159  1  1 98  0  0
 0  0      0 129280 675644 1387468    0    0     0     0 1354 2141  1  1 98  0  0
 0  0      0 127268 675644 1387468    0    0     0    52 1289 1957  1  1 99  0  0
 3  0      0 122448 675644 1387524    0    0     0     0 1950 2777  3  8 88  0  0
 1  0      0 121188 675644 1387524    0    0     0   128 1471 1810  6 28 66  0  0
 2  0      0 121184 675644 1387524    0    0     0     0 1253 1562 25  2 74  0  0
 0  0      0 121188 675648 1387512    0    0     0   148 1371 1940  8  6 85  0  0
 0  0      0 124164 675648 1387512    0    0     0   344 1171 1707  1  0 99  0  0
 0  0      0 127520 675648 1387468    0    0     0     0 1574 2369  0  1 99  0  0
 0  0      0 126732 675648 1387468    0    0     0     0 1296 2055  1  1 97  0  0
 3  0      0 122196 675648 1387524    0    0     0     0 1598 2382  3  4 93  0  0
 1  0      0 121440 675648 1387524    0    0     0     0 1321 1566  6 31 64  0  0
 0  0      0 121188 675652 1387524    0    0     0   116 1368 1913 10  9 81  0  0
 0  0      0 121188 675652 1387512    0    0     0   148 1481 2168  0  1 98  0  0
 0  0      0 123204 675652 1387512    0    0     0     0 1226 1902  0  0 100  0  0
 0  0      0 127268 675652 1387468    0    0     0     0 1363 2116  1  1 97  0  0
 0  0      0 124968 675652 1387468    0    0     0     0 1581 2438  0  1 99  0  0
 0  0      0 123204 675652 1387520    0    0     0     0 1552 2323  2  2 96  0  0
 1  0      0 121188 675652 1387520    0    0     0    88 1710 2446  8 30 63  0  0
 2  0      0 120432 675652 1387520    0    0     0     0 1315 1815 10  7 83  0  0
 0  0      0 120432 675652 1387508    0    0     0   108 1408 1950  5  6 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 123456 675652 1387508    0    0     0     0 1116 1764  1  1 98  0  0
 0  0      0 128276 675652 1387468    0    0     0     0 1667 2572  1  1 99  0  0
 0  0      0 126512 675652 1387468    0    0     0     0 1458 2252  0  1 99  0  0
 3  0      0 121692 675652 1387436    0    0     0    68 1670 2446  4  5 91  0  0
 1  0      0 121188 675652 1387524    0    0     0     0 1738 2247  7 30 63  0  0
 2  0      0 120432 675652 1387524    0    0     0     0 1416 2174  5  2 93  0  0
 0  0      0 120424 675652 1387512    0    0     0     0 1275 1852  8  6 86  0  0
 0  0      0 123656 675652 1387512    0    0     0     0 1693 2653  0  1 99  0  0
 0  0      0 127268 675652 1387468    0    0     0    76 1367 2158  1  0 99  0  0
 0  0      0 125244 675652 1387468    0    0     0     0 1490 2307  2  1 97  0  0
 0  0      0 123960 675652 1387524    0    0     0     0 1693 2606  2  2 97  0  0
 0  0      0 121944 675652 1387524    0    0     0     0 1560 1956  9 27 64  0  0
 1  0      0 120424 675652 1387524    0    0     0     0 1633 2234 11  9 80  0  0
 0  0      0 120424 675652 1387512    0    0     0    84 1386 2105  2  3 96  0  0
 0  0      0 122188 675652 1387512    0    0     0     0 1056 1663  0  0 100  0  0
 0  0      0 127008 675652 1387468    0    0     0     0 1327 2057  1  1 98  0  0
 0  0      0 125496 675652 1387468    0    0     0     0 1000 1574  0  1 99  0  0
 0  0      0 122692 675652 1387524    0    0     0     0 2413 3586  2  2 96  0  0
 2  0      0 121936 675652 1387524    0    0     0     0 1405 2134  8 24 68  0  0
 0  0      0 121432 675652 1387524    0    0     0    88 1366 1964  3 10 87  0  0
 0  0      0 121180 675652 1387524    0    0     0     0 1296 1734 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 121188 675652 1387512    0    0     0   112 1415 2137  1  1 98  0  0
 0  0      0 127984 675652 1387468    0    0     0     0 1452 2213  0  1 99  0  0
 0  0      0 119904 675652 1387540    0    0     0     0 1951 3062 13  3 84  0  0
 1  0      0 117368 675656 1387560    0    0     0  3640 1696 2435  3  2 85 10  0
 1  0      0 115352 675656 1387524    0    0     0     0 1354 1830  5 18 77  0  0
 0  0      0 114092 675656 1387524    0    0     0     0 1373 1877  5 16 80  0  0
 0  0      0 119912 675656 1387512    0    0     0     0 1903 2596 14  7 79  0  0
 0  0      0 120424 675656 1387512    0    0     0     0 1118 1762  0  1 99  0  0
 0  0      0 127448 675656 1387512    0    0     0   112 1573 2406  1  1 99  0  0
 1  0      0 125244 675656 1387468    0    0     0     0 1117 1792  1  1 98  0  0
 1  0      0 122136 675656 1387480    0    0     0     0 1536 2315  1  2 97  0  0
 1  0      0 122172 675656 1387544    0    0     0     0 1772 2429  7 23 70  0  0
 0  0      0 121416 675656 1387544    0    0     0     0 1481 2037  4 13 83  0  0
 0  0      0 121164 675656 1387544    0    0     0    68 1300 1829  9  6 84  1  0
 0  0      0 123144 675656 1387532    0    0     0     0 1295 1997  0  1 99  0  0
 0  0      0 127504 675656 1387484    0    0     0     0 1447 2240  1  1 98  0  0
 0  0      0 125196 675656 1387484    0    0     0     0 1450 2191  0  1 99  0  0
 3  0      0 121904 675656 1387596    0    0     0     0 1712 2610  3  3 95  0  0
 1  0      0 120904 675656 1387556    0    0     0     0 1777 2252 10 30 60  0  0
 1  0      0 120896 675656 1387556    0    0     0    92 1224 1616 13  7 80  0  0
 0  0      0 120896 675656 1387544    0    0     0     0 1200 1901  0  1 99  0  0
