# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-30T15:17:30+08:00
# started_remote=2026-03-30T15:17:30+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 262180 508784 908764    0    0     0     0 3700 5790  1  1 98  0  0
 0  0      0 261816 508788 908760    0    0     0    48 3376 5251  1  1 98  0  0
 0  0      0 261780 508788 908764    0    0     0     0 3703 5706  1  1 98  0  0
 0  0      0 261432 508788 908764    0    0     0     0 2950 4632  0  1 99  0  0
 0  0      0 261656 508788 908764    0    0     0     0 2800 4458  1  2 98  0  0
 0  0      0 250828 508788 908816    0    0     0     0 3377 5311  5  2 94  0  0
 0  0      0 250796 508792 908760    0    0     0    72 2775 4371  0  1 99  0  0
 0  0      0 251032 508792 908764    0    0     0   176 3705 5671  1  2 98  0  0
 0  0      0 250976 508792 908764    0    0     0     0 2876 4540  0  1 99  0  0
 1  0      0 262428 508484 908500    0    0     0     0 2349 3673  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 261216 508484 908500    0    0     0     0 2066 3241  0  1 99  0  0
 0  0      0 260828 508484 908500    0    0     0     0 2842 4556  1  1 98  0  0
 0  0      0 259348 508484 908496    0    0     0    64 2616 3917  3  3 94  0  0
 0  0      0 259636 508484 908500    0    0     0     0 2668 4199  1  1 97  0  0
 0  0      0 259444 508484 908500    0    0     0     0 2474 3982  0  1 99  0  0
 0  0      0 259348 508484 908500    0    0     0     0 2200 3506  1  1 98  0  0
 0  0      0 259064 508484 908500    0    0     0     0 2623 4124  1  1 99  0  0
 0  0      0 259404 508484 908500    0    0     0     0 3828 5920  0  1 99  0  0
 0  0      0 259104 508484 908500    0    0     0    32 3292 5061  1  1 98  0  0
 0  0      0 259096 508484 908500    0    0     0     0 3283 5137  1  1 99  0  0
 0  0      0 259088 508484 908500    0    0     0    48 3776 6023  0  2 98  0  0
 0  0      0 259096 508484 908500    0    0     0     0 4186 6586  0  1 99  0  0
 0  0      0 258924 508484 908500    0    0     0     0 5429 8312  1  2 97  0  0
 0  0      0 259032 508484 908500    0    0     0     0 5139 8150  1  2 98  0  0
 0  0      0 259524 508484 908500    0    0     0     0 5670 8889  2  1 97  0  0
 0  0      0 258828 508484 908500    0    0     0   252 5222 8294  1  2 97  0  0
 0  0      0 259080 508484 908500    0    0     0     0 3985 6243  0  1 98  0  0
 0  0      0 259176 508484 908500    0    0     0     0 3988 6400  2  1 98  0  0
 0  0      0 259048 508484 908500    0    0     0     0 3388 5351  1  1 98  0  0
 0  0      0 259236 508484 908500    0    0     0     0 2945 4709  0  1 98  0  0
 0  0      0 259080 508484 908500    0    0     0     0 3393 5728  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 259252 508484 908500    0    0     0    52 3622 6056  0  1 99  0  0
 0  0      0 259024 508484 908500    0    0     0   196 4354 7175  1  2 98  0  0
 0  0      0 259212 508484 908500    0    0     0     0 3721 6378  0  2 98  0  0
 0  0      0 259236 508484 908500    0    0     0     0 3714 6233  1  1 97  0  0
 0  0      0 259016 508484 908500    0    0     0     0 3505 5546  0  1 98  0  0
 0  0      0 259016 508484 908500    0    0     0     0 4053 6326  0  2 98  0  0
 0  0      0 258860 508484 908500    0    0     0     0 4973 7835  1  1 97  0  0
 0  0      0 259144 508484 908500    0    0     0    32 3203 5053  1  1 98  0  0
 0  0      0 258860 508484 908500    0    0     0     0 2981 5134  0  1 99  0  0
 0  0      0 259124 508484 908500    0    0     0     0 2443 4185  1  1 99  0  0
 0  0      0 259316 508484 908500    0    0     0     0 3203 5485  1  1 98  0  0
 0  0      0 259692 508484 908500    0    0     0     0 3620 5960  1  1 98  0  0
 0  0      0 259716 508484 908548    0    0     0     0 4040 6725  2  2 97  0  0
 0  0      0 259684 508484 908548    0    0     0     0 2674 4475  0  1 99  0  0
 0  0      0 259576 508484 908548    0    0     0     0 2327 3916  1  1 99  0  0
 0  0      0 259600 508484 908548    0    0     0     0 3145 5277  1  1 98  0  0
 0  0      0 259792 508484 908548    0    0     0     0 3163 5217  1  1 97  0  0
 0  0      0 259900 508484 908548    0    0     0    76 2593 3945  1  1 99  0  0
 0  0      0 259232 508484 908548    0    0     0     0 2513 3873  1  1 98  0  0
 0  0      0 259160 508484 908548    0    0     0     0 2603 3952  0  1 99  0  0
 0  0      0 259160 508484 908548    0    0     0     0 2357 3594  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 259256 508484 908548    0    0     0     0 2449 3827  0  1 99  0  0
 0  0      0 259572 508484 908548    0    0     0     0 1824 2903  0  1 99  0  0
 0  0      0 259572 508484 908548    0    0     0    36 1979 3217  0  1 99  0  0
 0  0      0 259872 508484 908548    0    0     0     0 2818 4477  1  1 98  0  0
 0  0      0 260000 508484 908548    0    0     0     0 3584 5496  0  1 99  0  0
 0  0      0 259960 508484 908548    0    0     0     0 3573 5620  1  1 98  0  0
 0  0      0 260072 508484 908548    0    0     0     0 3553 5577  2  1 98  0  0
 0  0      0 260272 508484 908548    0    0     0     0 3226 5087  0  1 99  0  0
 0  0      0 260036 508484 908548    0    0     0    24 3340 5240  0  1 99  0  0
 2  0      0 260028 508484 908548    0    0     0     0 2937 4651  0  1 99  0  0
 0  0      0 259824 508484 908548    0    0     0     0 2829 4370  1  1 99  0  0
 0  0      0 259800 508484 908548    0    0     0     0 2738 4322  2  1 98  0  0
 1  0      0 259984 508484 908548    0    0     0     0 2464 3769  1  1 98  0  0
 1  0      0 249748 508484 908612    0    0     0     0 3732 5738 15  3 83  0  0
 0  0      0 250160 508484 908548    0    0     0     0 2725 4107  1  1 99  0  0
 0  0      0 250540 508484 908548    0    0     0    60 3270 5143  1  1 98  0  0
 0  0      0 250400 508484 908548    0    0     0     0 3345 5282  1  1 98  0  0
 0  0      0 256796 508484 908548    0    0     0     0 2271 3921  0  0 99  0  0
 0  0      0 256608 508484 908548    0    0     0   128 2366 3999  0  1 99  0  0
 2  0      0 264028 508184 908180    0    0     0     0 2530 4355  1  1 98  0  0
 0  0      0 263320 508184 908180    0    0     0     0 2815 4404  3  3 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 263068 508184 908180    0    0     0     0 2414 3914  1  1 98  0  0
 0  0      0 262928 508184 908180    0    0     0     0 1963 3113  1  1 98  0  0
 0  0      0 262740 508184 908180    0    0     0    12 1858 3126  1  0 99  0  0
 1  0      0 262836 508184 908180    0    0     0     0 2473 4090  0  1 99  0  0
 0  0      0 266072 508184 908180    0    0     0     0 1435 2416  0  1 99  0  0
 0  0      0 266072 508184 908180    0    0     0    28 1071 1839  0  1 99  0  0
 0  0      0 266072 508184 908180    0    0     0     0  812 1502  0  1 99  0  0
 0  0      0 266072 508184 908180    0    0     0     0 1158 1957  0  0 99  0  0
 0  0      0 268352 508184 908180    0    0     0   148 1470 2451  1  1 99  0  0
 0  0      0 268352 508184 908180    0    0     0     0 1152 1892  0  1 99  0  0
 0  0      0 268100 508184 908180    0    0     0     0 1161 2007  1  1 99  0  0
 0  0      0 268100 508184 908180    0    0     0     0 1011 1785  1  1 99  0  0
 0  0      0 267344 508184 908180    0    0     0   132  815 1483  0  0 100  0  0
 0  0      0 267092 508184 908180    0    0     0    56  913 1624  0  0 100  0  0
 0  0      0 267092 508184 908180    0    0     0     0 1427 2385  1  0 99  0  0
 0  0      0 266840 508184 908180    0    0     0     0 1273 2062  0  1 99  0  0
 0  0      0 266840 508184 908180    0    0     0     0  777 1420  0  0 100  0  0
 0  0      0 266588 508184 908180    0    0     0     0  888 1512  1  0 99  0  0
 0  0      0 266840 508184 908180    0    0     0     0  819 1505  0  0 100  0  0
 0  0      0 266588 508184 908180    0    0     0     0 1159 1987  0  0 99  0  0
 0  0      0 266588 508188 908180    0    0     0    20 1198 2043  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 266840 508188 908180    0    0     0     0 1072 1867  0  0 100  0  0
 0  0      0 266840 508188 908180    0    0     0     0  892 1532  0  0 100  0  0
 0  0      0 266840 508188 908180    0    0     0     0  940 1654  0  0 99  0  0
 0  0      0 266836 508188 908180    0    0     0     0 1124 1904  0  0 100  0  0
 0  0      0 266588 508188 908180    0    0     0     0 1065 1863  0  0 100  0  0
 0  0      0 266584 508188 908180    0    0     0     0 1284 2167  0  1 99  0  0
 0  0      0 266588 508188 908180    0    0     0    20  854 1545  0  0 100  0  0
 0  0      0 266584 508188 908180    0    0     0     0  893 1600  0  1 99  0  0
 0  0      0 266588 508188 908180    0    0     0     0 1111 1960  0  0 99  0  0
 0  0      0 266836 508188 908180    0    0     0     0 1083 1838  0  0 99  0  0
 0  0      0 266588 508188 908180    0    0     0     0 1217 1901  1  0 99  0  0
 0  0      0 266836 508188 908180    0    0     0     0 1027 1624  0  1 99  0  0
 0  0      0 266588 508188 908184    0    0     0     0 1502 2335  1  1 99  0  0
 0  0      0 266588 508188 908184    0    0     0     0  976 1589  1  0 99  0  0
 1  0      0 266840 508188 908184    0    0     0    32 1016 1549  0  1 100  0  0
 0  0      0 266588 508188 908184    0    0     0     0 1045 1578  0  0 99  0  0
 0  0      0 266840 508188 908184    0    0     0     0  667 1163  0  1 100  0  0
 0  0      0 266840 508188 908184    0    0     0     8  758 1223  2  0 98  0  0
 0  0      0 266840 508188 908184    0    0     0     0  787 1334  0  1 99  0  0
 0  0      0 266840 508188 908184    0    0     0     0  971 1552  0  0 99  0  0
 0  0      0 266588 508188 908184    0    0     0    40  950 1585  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 266840 508188 908184    0    0     0     0  870 1432  0  0 99  0  0
 0  0      0 267092 508188 908184    0    0     0    52  753 1252  0  0 100  0  0
 0  0      0 266840 508188 908184    0    0     0     0  684 1155  0  0 100  0  0
 0  0      0 267092 508188 908184    0    0     0     0  989 1701  0  1 99  0  0
 0  0      0 266588 508188 908184    0    0     0     0  931 1452  0  0 100  0  0
 0  0      0 266840 508188 908184    0    0     0    20  635 1101  0  0 100  0  0
 0  0      0 266588 508188 908184    0    0     0     0  947 1524  3  1 97  0  0
 0  0      0 266840 508188 908184    0    0     0     0  658 1148  0  0 100  0  0
 0  0      0 266588 508188 908184    0    0     0     0  911 1470  0  0 100  0  0
 0  0      0 266588 508188 908184    0    0     0     0 1006 1582  1  1 98  0  0
 0  0      0 257480 508188 908184    0    0     0     0 1053 1670  4  1 95  0  0
 0  0      0 257768 508188 908184    0    0     0    64  661 1132  0  0 99  0  0
 0  0      0 257768 508188 908184    0    0     0   160  924 1451  0  1 99  0  0
 0  0      0 257764 508188 908184    0    0     0     0 1187 1927  1  0 99  0  0
 0  0      0 264572 508188 908184    0    0     0     0 1193 1849  0  0 100  0  0
 0  0      0 264572 508188 908184    0    0     0     0  705 1215  0  0 100  0  0
 0  0      0 264572 508188 908184    0    0     0     0  824 1389  0  0 99  0  0
 2  0      0 264572 508188 908184    0    0     0    44  714 1189  2  1 97  0  0
 0  0      0 265060 508188 908184    0    0     0     0  728 1144  3  1 96  0  0
 0  0      0 265076 508188 908184    0    0     0     0 1457 2292  1  0 99  0  0
 0  0      0 265076 508188 908184    0    0     0     0  677 1134  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 265076 508188 908184    0    0     0     0  703 1215  0  0 99  0  0
 0  0      0 265076 508188 908184    0    0     0     0  920 1515  0  0 99  0  0
 0  0      0 265076 508188 908184    0    0     0    32  665 1144  0  0 100  0  0
 0  0      0 265076 508188 908184    0    0     0     0  917 1463  0  0 100  0  0
 0  0      0 265076 508188 908184    0    0     0     0 1056 1728  0  1 99  0  0
 0  0      0 265076 508188 908184    0    0     0     0  818 1353  1  0 99  0  0
 0  0      0 273552 508188 908184    0    0     0     0  703 1258  1  0 99  0  0
 0  0      0 272632 508188 908184    0    0     0    80  775 1258  0  1 99  0  0
 0  0      0 272380 508188 908184    0    0     0     0 1143 1864  1  0 99  0  0
 0  0      0 271624 508188 908184    0    0     0   132  988 1574  0  0 100  0  0
 0  0      0 271624 508188 908184    0    0     0     0  631 1097  0  0 100  0  0
 0  0      0 271372 508188 908184    0    0     0    44  869 1415  0  0 99  0  0
 0  0      0 271120 508188 908184    0    0     0     0  587 1003  0  0 99  0  0
 0  0      0 271120 508188 908184    0    0     0     0 1032 1671  0  0 100  0  0
 0  0      0 270616 508188 908184    0    0     0     0 1025 1644  1  1 99  0  0
 0  0      0 270616 508188 908184    0    0     0     0  566  907  0  0 100  0  0
 1  0      0 270364 508188 908184    0    0     0     0  541  916  0  0 100  0  0
 0  0      0 272468 508188 908184    0    0     0     0 1255 2026  1  0 99  0  0
 0  0      0 272468 508188 908184    0    0     0    24 1123 1870  0  1 99  0  0
 0  0      0 271964 508188 908184    0    0     0     0 1012 1607  0  0 99  0  0
 0  0      0 271964 508188 908184    0    0     0     0  797 1361  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 271712 508188 908184    0    0     0     0  721 1221  0  0 100  0  0
 0  0      0 271712 508188 908184    0    0     0     0  679 1163  0  0 100  0  0
 0  0      0 271460 508188 908184    0    0     0     0 1156 1783  0  1 99  0  0
 0  0      0 271460 508188 908184    0    0     0    20  777 1326  0  0 100  0  0
 0  0      0 271208 508188 908184    0    0     0    44 1059 1643  0  1 99  0  0
 0  0      0 271208 508188 908184    0    0     0     0 1666 2405  1  0 99  0  0
 0  0      0 270956 508188 908184    0    0     0     0 3322 3996  0  1 99  0  0
 0  0      0 271208 508188 908184    0    0     0     0 3147 4429  1  0 99  0  0
 0  0      0 271208 508188 908184    0    0     0     0 2536 3271  1  1 99  0  0
 0  0      0 271204 508188 908184    0    0     0     0 2709 3716  0  0 99  0  0
 0  0      0 270956 508188 908184    0    0     0     0 2837 3453  0  1 99  0  0
 0  0      0 270988 508192 908184    0    0     0    32 2003 2791  5  1 94  0  0
 0  0      0 271240 508192 908184    0    0     0     0  795 1301  1  0 99  0  0
 0  0      0 271240 508192 908184    0    0     0     0  879 1446  0  0 100  0  0
 0  0      0 271240 508192 908184    0    0     0     0  903 1442  0  0 100  0  0
 0  0      0 271240 508192 908184    0    0     0     0  814 1403  0  0 99  0  0
 0  0      0 270988 508192 908184    0    0     0    16  792 1299  0  0 100  0  0
 1  0      0 271240 508192 908184    0    0     0     0 1043 1727  0  0 99  0  0
 0  0      0 270988 508192 908184    0    0     0     0 1459 2331  1  0 99  0  0
 0  0      0 269980 508192 908184    0    0     0     0  968 1589  1  0 98  0  0
 0  0      0 269980 508192 908188    0    0     0     0  696 1171  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 269980 508192 908188    0    0     0     0  844 1422  2  0 98  0  0
 0  0      0 269728 508192 908188    0    0     0     0  632 1109  0  0 100  0  0
 0  0      0 269728 508192 908188    0    0     0    24  914 1449  0  1 99  0  0
 0  0      0 269728 508192 908188    0    0     0     0  998 1674  0  0 99  0  0
 0  0      0 269728 508192 908188    0    0     0     0  728 1221  0  0 100  0  0
 0  0      0 269728 508192 908188    0    0     0     0  626 1069  0  0 100  0  0
 0  0      0 269724 508192 908188    0    0     0     0  853 1372  1  1 98  0  0
 0  0      0 262156 508192 908176    0    0     0     0 1351 2153 12  2 87  0  0
 0  0      0 262420 508192 908184    0    0     0     0  698 1185  0  0 100  0  0
 0  0      0 262672 508192 908184    0    0     0     0 1047 1745  1  1 99  0  0
 0  0      0 262420 508196 908184    0    0     0   180  820 1348  1  0 99  0  0
 0  0      0 268468 508196 908184    0    0     0     0  605 1088  0  0 100  0  0
 0  0      0 268468 508196 908184    0    0     0     0 1071 1745  0  1 99  0  0
 1  0      0 268716 508196 908184    0    0     0     0  676 1164  0  0 100  0  0
 2  0      0 268468 508196 908184    0    0     0     0 1026 1603  3  1 96  0  0
 0  0      0 269728 508196 908184    0    0     0     0  668 1085  1  1 97  0  0
 0  0      0 269472 508196 908184    0    0     0    28 1131 1823  0  1 98  0  0
 0  0      0 269476 508196 908184    0    0     0     0  698 1166  0  0 100  0  0
 0  0      0 269980 508196 908184    0    0     0     0  988 1546  0  0 99  0  0
 0  0      0 269980 508196 908184    0    0     0     0 1237 2048  1  1 99  0  0
 0  0      0 269980 508196 908184    0    0     0     0  897 1508  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 269980 508196 908184    0    0     0     0  769 1316  0  0 99  0  0
 0  0      0 270232 508196 908184    0    0     0    32 1418 2250  0  1 99  0  0
 0  0      0 269980 508196 908184    0    0     0     0 1273 2085  1  0 99  0  0
 0  0      0 269980 508196 908184    0    0     0     0  961 1528  0  0 100  0  0
 0  0      0 269980 508196 908184    0    0     0     0  879 1453  0  1 99  0  0
 0  0      0 269980 508196 908184    0    0     0     0  738 1225  0  0 100  0  0
 0  0      0 270228 508196 908184    0    0     0   132  667 1137  0  0 100  0  0
 0  0      0 270232 508196 908184    0    0     0    48 1077 1725  1  0 99  0  0
 0  0      0 270232 508196 908184    0    0     0     0  683 1165  0  0 100  0  0
 0  0      0 269980 508196 908184    0    0     0   128 1021 1588  0  1 99  0  0
 0  0      0 269980 508196 908184    0    0     0     0  708 1260  1  0 99  0  0
 0  0      0 269728 508196 908184    0    0     0     0  905 1661  0  0 99  0  0
 0  0      0 269728 508196 908184    0    0     0     0  965 1655  0  0 100  0  0
 0  0      0 269728 508196 908184    0    0     0    32  709 1216  0  0 100  0  0
 0  0      0 269476 508196 908184    0    0     0     0  912 1535  1  0 99  0  0
 0  0      0 273788 508196 908184    0    0     0     0  739 1256  0  0 100  0  0
 0  0      0 274016 508196 908184    0    0     0     0  704 1221  0  1 99  0  0
 0  0      0 273764 508196 908184    0    0     0     0 1074 1856  1  0 99  0  0
 0  0      0 273764 508196 908184    0    0     0     0  640 1114  0  0 100  0  0
 0  0      0 273764 508196 908184    0    0     0     0 1001 1592  0  0 99  0  0
 0  0      0 273260 508196 908184    0    0     0     0  891 1498  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 273260 508196 908184    0    0     0    20  718 1188  0  0 100  0  0
 0  0      0 272756 508196 908184    0    0     0     0  875 1514  0  0 100  0  0
 0  0      0 272756 508196 908184    0    0     0     0 1228 1996  0  1 99  0  0
 0  0      0 272504 508196 908184    0    0     0     0 1561 2420  1  1 99  0  0
 0  0      0 273560 508196 908184    0    0     0     0  906 1404  0  1 99  0  0
 1  0      0 273184 508196 908184    0    0     0     0  926 1446  1  0 99  0  0
 0  0      0 273184 508196 908184    0    0     0     0  757 1209  0  0 100  0  0
 0  0      0 272932 508196 908184    0    0     0     0 1029 1580  0  0 100  0  0
 0  0      0 272932 508196 908184    0    0     0    32 1169 1818  1  1 99  0  0
 0  0      0 272932 508196 908184    0    0     0     0  713 1230  0  0 100  0  0
 0  0      0 272680 508196 908184    0    0     0     0  714 1194  0  0 100  0  0
 0  0      0 272680 508196 908184    0    0     0     0  790 1361  0  0 99  0  0
 0  0      0 272428 508196 908184    0    0     0     0  989 1612  0  0 100  0  0
 0  0      0 272428 508196 908184    0    0     0     0  859 1458  0  0 100  0  0
 0  0      0 272428 508196 908184    0    0     0     0  708 1171  0  0 100  0  0
 0  0      0 272428 508196 908184    0    0     0     0  834 1406  1  0 99  0  0
 0  0      0 272680 508196 908184    0    0     0     0  734 1234  0  0 100  0  0
 0  0      0 272428 508196 908184    0    0     0     0  868 1477  0  0 100  0  0
 0  0      0 272680 508196 908184    0    0     0    20  954 1486  1  0 99  0  0
 0  0      0 272428 508196 908184    0    0     0     0  622 1091  0  1 99  0  0
 0  0      0 272680 508196 908184    0    0     0     0  553  890  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 272428 508196 908184    0    0     0     0  718 1233  0  0 99  0  0
 0  0      0 272176 508196 908184    0    0     0     0 1023 1745  0  0 100  0  0
 0  0      0 272176 508196 908184    0    0     0     0  882 1439  0  0 99  0  0
 0  0      0 271672 508196 908184    0    0     0     0  805 1275  1  1 98  0  0
 0  0      0 262848 508196 908156    0    0     0     0 1582 2569  5  1 94  0  0
 4  0      0 262600 508196 908184    0    0     0    16 1422 2375  1  1 99  0  0
 0  0      0 262852 508196 908184    0    0     0     0 2962 4557  1  1 99  0  0
 0  0      0 262600 508196 908184    0    0     0    60 1165 1860  0  0 99  0  0
 0  0      0 268648 508196 908184    0    0     0     0  877 1434  0  1 99  0  0
 0  0      0 268396 508196 908184    0    0     0     0  758 1216  0  0 100  0  0
 0  0      0 268648 508196 908184    0    0     0     0  782 1328  0  0 100  0  0
 1  0      0 268396 508196 908184    0    0     0     0  837 1314  4  2 94  0  0
 0  0      0 269640 508196 908184    0    0     0     0  973 1563  1  1 98  0  0
 0  0      0 269656 508196 908184    0    0     0     0 1162 1855  0  1 99  0  0
 0  0      0 269656 508196 908184    0    0     0     0  888 1515  1  0 99  0  0
 0  0      0 269656 508196 908184    0    0     0    16  719 1177  0  1 99  0  0
 0  0      0 269404 508196 908184    0    0     0     0  787 1282  0  1 99  0  0
 0  0      0 269652 508196 908184    0    0     0    28  935 1492  0  0 100  0  0
 0  0      0 269152 508196 908184    0    0     0     0  909 1504  0  0 100  0  0
 0  0      0 269400 508196 908184    0    0     0     0  800 1346  0  1 99  0  0
 0  0      0 269404 508196 908184    0    0     0     0  679 1143  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 270392 508196 908184    0    0     0     0  956 1594  1  0 99  0  0
 0  0      0 270412 508196 908184    0    0     0     0  892 1444  1  0 99  0  0
 0  0      0 270408 508196 908184    0    0     0     0  893 1489  0  0 99  0  0
 0  0      0 270664 508196 908184    0    0     0   132  978 1584  0  1 99  0  0
 0  0      0 270412 508196 908184    0    0     0     0  732 1217  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0    44 1138 1855  0  1 99  0  0
 0  0      0 270160 508196 908184    0    0     0     0  957 1556  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0     0  871 1452  0  1 99  0  0
 0  0      0 270412 508196 908184    0    0     0     0 1156 1864  0  0 99  0  0
 0  0      0 270412 508196 908184    0    0     0     0  673 1179  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0     0  708 1169  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0    24  794 1316  1  0 99  0  0
 0  0      0 270412 508196 908184    0    0     0     0 1156 1869  0  0 100  0  0
 0  0      0 270160 508196 908184    0    0     0     0  949 1552  0  1 99  0  0
 0  0      0 270160 508196 908184    0    0     0    92  831 1367  1  0 99  0  0
 0  0      0 270160 508196 908184    0    0     0     0  728 1253  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0     0  705 1172  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0     0  907 1487  1  1 99  0  0
 0  0      0 270160 508196 908184    0    0     0    40 1044 1662  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0    72  620  965  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0     0  997 1615  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 270412 508196 908184    0    0     0     0  585  936  0  0 100  0  0
 0  0      0 270412 508196 908184    0    0     0     0 1117 1715  0  1 99  0  0
 0  0      0 270412 508196 908184    0    0     0     0 1235 1946  1  0 99  0  0
 0  0      0 273328 508196 908184    0    0     0    36  838 1306  0  1 99  0  0
 0  0      0 272824 508196 908184    0    0     0     0  750 1181  0  0 99  0  0
 0  0      0 272824 508196 908184    0    0     0    28  922 1439  0  1 99  0  0
 0  0      0 272824 508196 908184    0    0     0     0  664 1124  0  0 100  0  0
 0  0      0 272572 508196 908184    0    0     0     0 1133 1754  0  0 99  0  0
 0  0      0 272320 508196 908184    0    0     0     0  641 1102  0  0 100  0  0
 0  0      0 272068 508196 908184    0    0     0     0 4827 7534  1  2 97  0  0
 0  0      0 271564 508196 908184    0    0     0     0 1202 1989  1  1 99  0  0
 0  0      0 271812 508196 908184    0    0     0     0 1220 1907  1  0 99  0  0
 0  0      0 271816 508196 908184    0    0     0     0 1732 2736  1  1 99  0  0
 0  0      0 273548 508196 908184    0    0     0     0  913 1443  0  2 98  0  0
 0  0      0 273240 508196 908184    0    0     0     0  612 1060  0  0 100  0  0
 0  0      0 272988 508196 908184    0    0     0    24  851 1370  0  0 99  0  0
 0  0      0 272988 508196 908188    0    0     0     0  691 1199  1  0 99  0  0
 0  0      0 272988 508196 908188    0    0     0     0  714 1190  0  0 100  0  0
 0  0      0 272736 508196 908188    0    0     0     0 1428 2235  1  0 99  0  0
 0  0      0 272736 508196 908188    0    0     0     4  715 1194  0  1 100  0  0
 0  0      0 272484 508196 908188    0    0     0     0  580 1007  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 272484 508196 908184    0    0     0     0  813 1322  1  1 98  0  0
 0  0      0 262144 508196 908148    0    0     0     0 1217 1975 12  2 87  0  0
 0  0      0 262888 508196 908184    0    0     0     0 1225 1938  1  0 99  0  0
 0  0      0 262908 508196 908184    0    0     0     0  738 1248  1  0 99  0  0
 0  0      0 262904 508196 908184    0    0     0    56  869 1373  1  1 99  0  0
 0  0      0 268704 508196 908184    0    0     0     0  653 1142  0  0 100  0  0
 0  0      0 268704 508196 908184    0    0     0     0  729 1225  0  0 100  0  0
 0  0      0 268704 508196 908184    0    0     0     0 1098 1780  0  0 99  0  0
 0  0      0 268952 508196 908184    0    0     0     0  677 1125  0  1 100  0  0
 1  0      0 269208 508196 908184    0    0     0     0  700 1100  4  2 94  0  0
 0  0      0 269208 508196 908184    0    0     0     0  885 1427  1  0 99  0  0
 0  0      0 269208 508196 908184    0    0     0     0  871 1492  0  0 100  0  0
 0  0      0 269208 508196 908184    0    0     0     0 1860 2975  0  1 99  0  0
 1  0      0 253836 508200 908240    0    0     0    40 2164 3158 18  3 78  0  0
 1  0      0 211864 508200 908240    0    0     0    88  997 1204 24  1 75  0  0
 1  0      0 175828 508200 908728    0    0   600     0 1115 1418 22  3 74  1  0
 1  0      0 157432 508200 908984    0    0   140    48 1312 1712 24  2 74  0  0
