# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:27+08:00
Warning: Permanently added '100.121.87.73' (ED25519) to the list of known hosts.
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
printf：用法： printf [-v var] 格式 [参数]
 1  0      0 103936 672592 1391228    0    0     0     0 1322 1802 14  7 79  0  0
 0  0      0 104188 672592 1391216    0    0     0     0 1029 1538  1  5 94  0  0
 0  0      0 106912 672592 1391216    0    0     0   180 1881 2890  2  1 96  0  0
 0  0      0 110768 672592 1391172    0    0     0     0 1431 2237  1  1 98  0  0
 0  0      0 108504 672592 1391172    0    0     0     0 1138 1738  0  1 99  0  0
 0  0      0 108220 672592 1391172    0    0     0     0 1417 2186  1  1 99  0  0
 0  0      0 105196 672592 1391228    0    0     0   128 1613 2202  7 20 74  0  0
 0  0      0 104440 672592 1391228    0    0     0     0 1759 2366  5 16 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 104188 672600 1391228    0    0     0   144 1515 2197 10  6 83  1  0
 2  0      0 103936 672600 1391216    0    0     0     0 1561 2388  2  1 98  0  0
 0  0      0 106456 672600 1391216    0    0     0     0 1203 1908  0  0 99  0  0
 1  0      0 110012 672600 1391172    0    0     0     0 1263 1984  0  1 99  0  0
 0  0      0 107960 672600 1391172    0    0     0   316 2621 3879  2  1 96  1  0
 3  0      0 105700 672600 1391224    0    0     0   104 1541 2100  5 17 78  0  0
 0  0      0 104440 672600 1391224    0    0     0     0 1306 1674  5 19 77  0  0
 0  0      0 104688 672600 1391224    0    0     0     0 1462 2067 14  6 80  0  0
 0  0      0 104188 672600 1391212    0    0     0     0 1277 2006  0  0 99  0  0
 0  0      0 106708 672600 1391212    0    0     0     0 1628 2501  0  1 99  0  0
 0  0      0 110268 672608 1391164    0    0     0    88 1572 2434  2  1 98  0  0
 0  0      0 107968 672608 1391172    0    0     0     0 1391 2161  0  1 99  0  0
 3  0      0 105196 672608 1391240    0    0     0     0 1441 1991  4 12 84  0  0
 1  0      0 104692 672608 1391240    0    0     0     0 1445 1917  6 20 74  0  0
 1  0      0 103936 672608 1391240    0    0     0     0 1776 2438 10  9 81  0  0
 0  0      0 104188 672608 1391224    0    0     0     0 1073 1663  1  2 97  0  0
 0  0      0 109196 672620 1391212    0    0     0    80 1355 2044  1  1 97  0  0
 0  0      0 109512 672620 1391172    0    0     0     0 1226 1896  0  1 99  0  0
 0  0      0 108504 672620 1391172    0    0     0     0 1259 1825  0  1 99  0  0
 3  0      0 106456 672620 1391228    0    0     0     0 1909 2731  6 12 82  0  0
 1  0      0 105952 672620 1391228    0    0     0     0 1442 1839  7 20 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 105952 672620 1391228    0    0     0     0 1248 1647 12  8 80  0  0
 0  0      0 105700 672628 1391216    0    0     0    80 1389 2142  2  1 98  0  0
 0  0      0 107464 672628 1391216    0    0     0     0 1097 1717  0  1 99  0  0
 0  0      0 111024 672628 1391172    0    0     0     0 1689 2547  1  1 99  0  0
 0  0      0 109228 672628 1391172    0    0     0     0 1988 3099  2  1 97  0  0
 3  0      0 105936 672628 1391244    0    0     0     0 1405 1885  4 13 84  0  0
 0  0      0 105432 672628 1391244    0    0     0    88 1409 1745  5 25 70  0  0
 0  0      0 104172 672628 1391244    0    0     0     0 1521 2150 15  8 77  0  0
 0  0      0 104424 672628 1391232    0    0     0     0 1349 2086  0  1 99  0  0
 0  0      0 112012 672628 1391188    0    0     0     0 1261 1898  0  1 99  0  0
 0  0      0 117448 672096 1389696    0    0     0     0 1321 2055  2  1 98  0  0
 0  0      0 111588 672100 1389708    0    0     0    64 1832 2790  2  2 96  0  0
 1  0      0 108848 672100 1389752    0    0     0     0 1431 1787  7 25 68  0  0
 0  0      0 108596 672100 1389752    0    0     0     0 1584 2303  3 10 87  0  0
 1  0      0 107840 672100 1389752    0    0     0    76 1492 2010 12  6 82  0  0
 0  0      0 107840 672100 1389740    0    0     0     0 1082 1691  0  1 99  0  0
 0  0      0 113164 672104 1389696    0    0     0    84 1405 2147  1  1 97  0  0
 4  0      0 101312 672104 1389780    0    0     0     0 1881 2784 12  2 86  0  0
 0  0      0 101504 672104 1389752    0    0     0     0 1758 2649  4  2 94  0  0
 1  0      0 100280 672104 1389752    0    0     0     0 1479 1861  8 24 68  0  0
 0  0      0 105856 671564 1388356    0    0     0     0 3917 4832  4 11 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 109804 671568 1388340    0    0     0   116 3864 4491 11  6 83  0  0
 0  0      0 109628 671568 1388344    0    0     0     0 2657 3749  1  1 98  0  0
 0  0      0 113432 671568 1388316    0    0     0     0 3449 4459  0  1 99  0  0
 0  0      0 113432 671568 1388316    0    0     0     0 2552 3700  0  1 99  0  0
 0  0      0 111644 671568 1388316    0    0     0     0 3193 4383  6  2 93  0  0
 1  0      0 107320 671568 1388328    0    0     0    72 1338 2092  1  1 98  0  0
 1  0      0 109336 671568 1388368    0    0     0     0 1598 2181  6 20 74  0  0
 0  0      0 108824 671568 1388368    0    0     0     0 1957 2742  5 14 80  0  0
 0  0      0 107808 671568 1388372    0    0     0     0 1457 1963 14  7 80  0  0
 0  0      0 107556 671568 1388372    0    0     0     0 1144 1796  0  0 100  0  0
 0  0      0 114104 671568 1388372    0    0     0    84 1601 2528  1  1 98  0  0
 0  0      0 113904 671568 1388332    0    0     0     0 1148 1826  0  0 99  0  0
 0  0      0 112360 671568 1388348    0    0     0     0 1460 2209  1  1 99  0  0
 3  0      0 110092 671568 1388392    0    0     0     0 1990 2780  7 13 80  0  0
 0  0      0 109084 671568 1388392    0    0     0     0 1421 1777  5 22 73  0  0
 0  0      0 109084 671568 1388392    0    0     0     0 1171 1564 12  6 82  0  0
 0  0      0 108320 671576 1388380    0    0     0   204 1261 2062  2  1 98  0  0
 0  0      0 114124 671576 1388380    0    0     0     0 1052 1654  0  0 99  0  0
 0  0      0 112896 671576 1388332    0    0     0     0 1651 2450  1  1 99  0  0
 0  0      0 112588 671576 1388344    0    0     0     0 1330 2054  1  1 98  0  0
 1  0      0 110328 671576 1388408    0    0     0     0 1491 1907  8 21 72  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 110076 671584 1388408    0    0     0   112 1318 1802  3 14 83  0  0
 0  0      0 110076 671584 1388396    0    0     0     0 1538 2110 15  6 79  0  0
 0  0      0 110076 671584 1388396    0    0     0     0 1628 2488  0  0 99  0  0
 0  0      0 116408 671584 1388348    0    0     0     0 1321 1976  1  1 99  0  0
 0  0      0 116408 671584 1388348    0    0     0     0 1067 1688  1  1 98  0  0
 0  0      0 114076 671584 1388348    0    0     0     0 1451 2269  0  1 99  0  0
 3  0      0 110060 671588 1388420    0    0     0    68 1356 1831  4 13 83  0  0
 0  0      0 109800 671588 1388420    0    0     0     0 1749 2365  7 23 70  0  0
 0  0      0 109052 671588 1388420    0    0     0   300 1685 2210 14  6 80  0  0
 0  0      0 109052 671588 1388408    0    0     0     0 1157 1787  0  0 100  0  0
 0  0      0 114368 671588 1388364    0    0     0     0 1591 2442  2  1 97  0  0
 0  0      0 112360 671592 1388360    0    0     0   100 1218 1911  1  1 98  0  0
 0  0      0 111536 671592 1388380    0    0     0     0 1662 2449  2  1 97  0  0
 1  0      0 110572 671592 1388424    0    0     0     0 1699 2265  7 24 69  0  0
 0  0      0 110060 671592 1388424    0    0     0     0 1302 1869  3 11 86  0  0
 0  0      0 108800 671592 1388424    0    0     0     0 1411 1935 13  6 82  0  0
 0  0      0 110540 671592 1388412    0    0     0     0 1301 1993  2  1 97  0  0
 0  0      0 115384 671600 1388368    0    0     0    80 1697 2536  0  1 99  0  0
 0  0      0 113588 671600 1388368    0    0     0     4 1084 1707  0  1 99  0  0
 0  0      0 111024 671600 1388396    0    0     0     0 1874 2839  2  2 96  0  0
 1  0      0 109792 671600 1388440    0    0     0     0 1411 1704  7 30 63  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 108784 671600 1388440    0    0     0     0 1363 1746 18  5 78  0  0
 1  0      0 108784 671604 1388428    0    0     0    88 1692 2513  7  6 87  0  0
 0  0      0 110296 671604 1388428    0    0     0     0 1196 1859  0  0 100  0  0
 0  0      0 114360 671604 1388384    0    0     0     0 1189 1835  0  1 99  0  0
 1  0      0 112848 671604 1388384    0    0     0     0 1285 2026  1  1 98  0  0
 4  0      0 109540 671604 1388416    0    0     0     0 1569 2247  6  4 90  0  0
 0  0      0 105760 671604 1388416    0    0     0    80 1401 1753  5 23 72  0  0
 1  0      0 105756 671604 1388408    0    0     0     0 1427 2010  7  7 87  0  0
 0  0      0 110800 671604 1388408    0    0     0     0 1341 2131  1  1 98  0  0
 0  0      0 113352 671604 1388384    0    0     0     0 1217 1837  0  1 99  0  0
 0  0      0 111808 671604 1388384    0    0     0     0 1227 1943  0  1 99  0  0
 3  0      0 109776 671604 1388432    0    0     0     0 1888 2752  5 11 85  0  0
 2  0      0 106752 671604 1388432    0    0     0     0 1641 2283  7 15 78  0  0
 0  0      0 106752 671604 1388424    0    0     0    88 1204 1725  4  6 90  0  0
 4  0      0 102452 671604 1388332    0    0     0     0 2230 3386 17  3 80  0  0
 0  0      0 101992 671604 1388400    0    0     0     0 1229 1897  1  1 99  0  0
 1  0      0 101964 671604 1388412    0    0     0     0 1535 2388  0  1 99  0  0
 3  0      0 100940 671604 1388480    0    0     0     0 1483 2095  5 11 85  0  0
 0  0      0 111604 671056 1387248    0    0     0   128 1421 1728  7 26 67  0  0
 1  0      0 108452 671056 1387248    0    0     0     0 1265 1638  8  9 82  0  0
 0  0      0 110436 671056 1387232    0    0     0     0 1288 1914  2  3 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 113492 671056 1387232    0    0     0     0 1130 1723  0  0 100  0  0
 0  0      0 118548 671056 1387184    0    0     0     0 1798 2697  0  1 99  0  0
 0  0      0 116800 671056 1387184    0    0     0   112 1530 2292  2  1 97  0  0
 0  0      0 112448 671056 1387196    0    0     0     0 1524 2232  2  1 97  0  0
 1  0      0 110972 671056 1387244    0    0     0    96 1544 1848  8 31 61  0  0
 2  0      0 108704 671056 1387244    0    0     0     0 1468 2142  7  9 84  0  0
 0  0      0 108452 671056 1387232    0    0     0     0 1435 2094  4  6 90  0  0
 0  0      0 117168 670516 1386044    0    0     0     0  951 1502  0  0 100  0  0
 0  0      0 117788 670516 1386044    0    0     0     0 1348 2159  1  1 98  0  0
 0  0      0 121600 670516 1385996    0    0     0     0 1271 1993  0  1 99  0  0
 0  0      0 119552 670516 1385996    0    0     0     0 1205 1871  1  1 99  0  0
 0  0      0 115268 670520 1386056    0    0     0    68 1935 2924  3  2 95  0  0
 0  0      0 114260 670520 1386056    0    0     0     0 1636 2132  6 23 71  0  0
 1  0      0 111740 670520 1386056    0    0     0   128 1207 1640  5 11 84  0  0
 2  0      0 111236 670520 1386056    0    0     0     0 1271 1831  4  6 90  0  0
 0  0      0 110984 670520 1386056    0    0     0     0 1358 1866 13  6 81  0  0
 0  0      0 115216 670520 1386044    0    0     0   108 1461 2211  0  1 99  0  0
 0  0      0 118072 670520 1385996    0    0     0     0 1333 2085  1  1 98  0  0
 0  0      0 117316 670520 1385996    0    0     0     0 1258 1915  0  1 99  0  0
 0  0      0 117032 670520 1386008    0    0     0     0 1426 2228  0  1 99  0  0
 1  0      0 112748 670520 1386056    0    0     0     0 1620 2148  7 19 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 112748 670520 1386056    0    0     0     0 1307 1776  3 17 80  0  0
 0  0      0 110984 670520 1386056    0    0     0    84 1319 1897  2  6 91  1  0
 0  0      0 110732 670520 1386056    0    0     0     0 1284 1718 16  6 78  0  0
 0  0      0 111224 670520 1386044    0    0     0     0 1106 1688  0  0 100  0  0
 0  0      0 117252 670520 1386044    0    0     0     0 1362 2105  0  1 99  0  0
 0  0      0 115300 670520 1385996    0    0     0     0 2236 3356  2  1 97  0  0
 0  0      0 115264 670520 1385996    0    0     0   184 1318 2074  0  0 99  0  0
 3  0      0 111976 670520 1386072    0    0     0     0 1536 2055  6 13 81  0  0
 0  0      0 111724 670520 1386072    0    0     0   108 1463 1865  7 21 71  1  0
 0  0      0 109960 670520 1386072    0    0     0     0 1183 1714  2  6 92  0  0
 0  0      0 109708 670520 1386060    0    0     0     0 1663 2420  7  6 87  0  0
 0  0      0 111472 670520 1386060    0    0     0     4 1189 1817  1  1 98  0  0
 0  0      0 117228 670520 1386060    0    0     0     0 1451 2235  1  1 99  0  0
 0  0      0 117300 670520 1386012    0    0     0    56 1175 1821  1  1 99  0  0
 0  0      0 115504 670520 1386012    0    0     0     0 1520 2409  1  2 98  0  0
 0  0      0 112656 670520 1386024    0    0     0     0 1697 2430  1  2 97  0  0
 1  0      0 110952 670520 1386088    0    0     0     0 1455 1780  7 29 65  0  0
 0  0      0 110196 670520 1386088    0    0     0    84 1411 1988  5 12 83  0  0
 2  0      0 110196 670520 1386092    0    0     0     0 1171 1089 45  0 55  0  0
 2  0      0 109944 670520 1386092    0    0     0    84 1247 1093 51  0 49  0  0
 2  0      0 109944 670520 1386092    0    0     0     0 1265 1187 52  1 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 109692 670520 1386092    0    0     0     0 1702 1707 50  1 49  0  0
 3  0      0 109440 670520 1386092    0    0     0     0 1141  951 50  0 50  0  0
 2  0      0 109944 670520 1386092    0    0     0     0 1411 1525 58  3 39  0  0
 2  0      0 109944 670520 1386092    0    0     0     0 1151  992 50  0 50  0  0
 2  0      0 106164 670904 1387860    0    0  1964   148 3532 6066 59  3 38  1  0
 2  0      0 105660 670908 1387924    0    0     0   164 1728 1995 52  1 46  1  0
 2  0      0 105660 670908 1387924    0    0     0     4 1249 1102 50  1 49  0  0
 2  0      0 105408 670908 1387920    0    0     0     0 1240 1153 51  1 49  0  0
 2  0      0 105660 670908 1387920    0    0     0     0 1331 1320 52  1 48  0  0
 2  0      0 103392 670912 1388188    0    0     4     0 1280 1168 53  1 46  0  0
 2  0      0 102888 670920 1388188    0    0     0    64 1825 1934 50  1 49  0  0
 3  0      0 100872 670920 1388188    0    0     0     0 1594 1959 60  2 38  0  0
 2  0      0  95328 670920 1388188    0    0     0     0 1360 1262 60  1 39  0  0
 2  0      0  95328 670920 1388188    0    0     0     0 1560 1646 50  0 49  0  0
 2  0      0  97848 670920 1388188    0    0     0     0 1361 1361 54  1 45  0  0
 2  0      0  97848 670920 1388184    0    0     0     0 1368 1402 50  0 49  0  0
 2  0      0 104648 670920 1388188    0    0     0     0 1527 1480 50  1 49  0  0
 2  0      0 104652 670928 1388188    0    0     0    60 1297 1323 51  1 48  0  0
 2  0      0 104652 670928 1388188    0    0     0     0 1272 1185 50  0 49  0  0
 2  0      0 104904 670928 1388188    0    0     0     0 1202 1079 50  1 49  0  0
 3  0      0 105660 670928 1388188    0    0     0     0 1298 1250 52  1 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 105912 670928 1388188    0    0     0     0 1485 1523 51  1 49  0  0
 2  0      0 105660 670928 1388188    0    0     0     0 1331 1243 49  2 49  0  0
 2  0      0 105912 670928 1388188    0    0     0     0 1218 1159 51  1 48  0  0
 2  0      0 106164 670928 1388188    0    0     0     0 1322 1276 51  0 49  0  0
 2  0      0 105912 670928 1388188    0    0     0     0 1209 1115 50  1 49  0  0
 2  0      0 105668 670928 1388188    0    0     0    64 1762 1811 51  1 48  0  0
 2  0      0 112132 670556 1387020    0    0     0    64 1320 1283 51  1 48  0  0
 2  0      0 112132 670556 1387020    0    0     0     0 1230 1087 50  0 49  0  0
 2  0      0 112004 670556 1387148    0    0     0     0 1228 1162 52  1 48  0  0
 2  0      0 111672 670556 1387228    0    0     0     0 1228 1079 50  1 50  0  0
 2  0      0 111672 670556 1387228    0    0     0   376 1712 1590 51  1 49  0  0
 2  0      0 111420 670556 1387228    0    0     0     0 1373 1393 52  1 48  0  0
 2  0      0 111672 670560 1387228    0    0     0    76 1133  976 50  0 50  0  0
 2  0      0 111420 670560 1387228    0    0     0     0 1474 1527 50  1 49  0  0
 2  0      0 111420 670560 1387228    0    0     0     0 1267 1202 51  1 48  0  0
 2  0      0 111420 670560 1387228    0    0     0     0 2104 2368 50  1 49  0  0
 2  0      0 113844 670208 1386080    0    0     0   228 1305 1237 51  0 49  0  0
 2  0      0 113864 670208 1386080    0    0     0     0 1285 1183 52  1 48  0  0
 2  0      0 113612 670208 1386080    0    0     0    20 1174 1003 50  0 50  0  0
 2  0      0 113612 670208 1386080    0    0     0     0 1416 1422 51  1 49  0  0
 2  0      0 113360 670208 1386080    0    0     0     0 1558 1630 51  1 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 113360 670208 1386080    0    0     0   452 1220 1073 50  0 50  0  0
 2  0      0 113108 670208 1386080    0    0     0     0 1185 1062 50  1 49  0  0
 2  0      0 113108 670208 1386080    0    0     0     0 1249 1049 52  1 48  0  0
 2  0      0 112984 670208 1385952    0    0     0     0 1170 1047 50  1 50  0  0
 2  0      0 113016 670208 1385920    0    0     0     0 1589 1583 51  1 48  0  0
 2  0      0 113008 670216 1385920    0    0     0    52 1302 1281 51  1 48  0  0
 2  0      0 112764 670216 1385920    0    0     0     0 1214 1043 49  2 50  0  0
 2  0      0 112512 670216 1385920    0    0     0     0 1325 1386 51  0 48  0  0
 2  0      0 112520 670220 1385920    0    0     0    72 1407 1438 51  1 47  0  0
 2  0      0 112512 670220 1385920    0    0     0     0 1411 1342 50  0 50  0  0
 2  0      0 112512 670220 1385920    0    0     0     0 1219 1056 50  1 49  0  0
 2  0      0 112512 670220 1385920    0    0     0     0 1295 1269 52  0 48  0  0
 2  0      0 112004 670220 1385920    0    0     0     0 1241 1138 51  1 48  0  0
 2  0      0 112008 670224 1385920    0    0     0    44 1177 1033 50  0 50  0  0
 2  0      0 111756 670224 1385920    0    0     0     0 1541 1544 51  1 48  0  0
 2  0      0 112008 670224 1385920    0    0     0     0 1218 1102 50  0 50  0  0
 2  0      0 112004 670224 1385920    0    0     0     0 1653 1745 50  0 49  0  0
 2  0      0 112016 670224 1385920    0    0     0     0 1340 1357 52  1 47  0  0
 2  0      0 112004 670224 1385920    0    0     0     0 1283 1169 50  0 50  0  0
 2  0      0 112008 670224 1385920    0    0     0     0 1385 1350 50  1 49  0  0
 2  0      0 111504 670228 1385920    0    0     0    20 1510 1579 57  4 39  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 111504 670228 1385920    0    0     0     0 1143  980 50  0 50  0  0
 2  0      0 111504 670228 1385920    0    0     0     0 1334 1269 50  0 50  0  0
 2  0      0 111504 670228 1385920    0    0     0     0 1286 1408 51  1 47  0  0
 2  0      0 111504 670228 1385920    0    0     0     0 1484 1471 50  1 49  0  0
 2  0      0 111504 670228 1385920    0    0     0   108 1313 1241 50  0 49  0  0
 2  0      0 111504 670228 1385920    0    0     0     0 1272 1186 51  1 48  0  0
 2  0      0 111756 670228 1385920    0    0     0     0 1292 1300 50  1 49  0  0
 2  0      0 111756 670228 1385920    0    0     0    20 1213 1064 50  0 50  0  0
 6  0      0 108900 670228 1385920    0    0     0     0 1788 2445 61  2 36  0  0
 2  0      0 102180 670228 1385920    0    0     0     0 1569 1603 60  1 39  0  0
 2  0      0 102432 670228 1385920    0    0     0     0 1249 1158 50  1 49  0  0
 2  0      0 102432 670228 1385920    0    0     0     0 1360 1326 51  1 49  0  0
 2  0      0 102432 670228 1385920    0    0     0     0 1247 1184 51  1 48  0  0
 2  0      0 109488 670228 1385920    0    0     0     0 1303 1158 50  1 49  0  0
 3  0      0 109488 670232 1385920    0    0     0    60 1464 1459 51  1 49  0  0
 2  0      0 109488 670232 1385920    0    0     0     0 1291 1232 51  0 48  0  0
 2  0      0 109488 670232 1385920    0    0     0     0 1206 1062 50  1 49  0  0
 2  0      0 110496 670232 1385920    0    0     0     0 1559 1588 50  0 49  0  0
 2  0      0 110496 670232 1385920    0    0     0     0 1301 1252 52  1 48  0  0
 2  0      0 110496 670236 1385920    0    0     0    20 1562 1571 50  1 49  0  0
 2  0      0 110492 670236 1385920    0    0     0     0 1292 1225 50  1 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 110496 670236 1385920    0    0     0     0 1324 1244 51  1 48  0  0
 2  0      0 110492 670236 1385920    0    0     0     0 1335 1302 51  0 49  0  0
 2  0      0 110496 670236 1385920    0    0     0     0 1220 1055 50  0 49  0  0
 2  0      0 110496 670236 1385920    0    0     0     0 1430 1367 51  1 48  0  0
 2  0      0 110496 670240 1385920    0    0     0    20 1263 1125 50  1 49  0  0
 2  0      0 110496 670240 1385920    0    0     0     0 1170 1047 50  0 49  0  0
 2  0      0 110496 670240 1385920    0    0     0     0 1288 1209 51  1 48  0  0
 2  0      0 110748 670240 1385920    0    0     0   128 1298 1271 51  1 49  0  0
 2  0      0 110748 670240 1385920    0    0     0     0 1697 1699 50  1 49  0  0
 2  0      0 111000 670240 1385920    0    0     0     0 1195 1147 52  1 48  0  0
 2  0      0 110748 670240 1385920    0    0     0     0 1333 1260 50  1 49  0  0
 2  0      0 111000 670240 1385920    0    0     0     0 1209 1097 50  1 49  0  0
 2  0      0 110748 670240 1385920    0    0     0     0 1409 1388 51  1 48  0  0
 2  0      0 111000 670244 1385916    0    0     0    48 1447 1456 50  1 49  0  0
 2  0      0 118292 669940 1384860    0    0     0     0 1278 1169 50  0 50  0  0
 0  0      0 117588 669940 1384812    0    0     0     0 1180 1486 19  7 74  0  0
 0  0      0 118328 669940 1384800    0    0     0     0 1314 1989  0  1 99  0  0
 0  0      0 118596 669944 1385660    0    0   856    72 1799 2786  1  2 96  1  0
 0  0      0 122188 669944 1385596    0    0     0     0 1723 2714  2  1 97  0  0
 0  0      0 119888 669944 1385608    0    0     0   248 1483 2345  0  1 98  0  0
 3  0      0 115856 669944 1385660    0    0     4     0 1662 2266  6 16 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 115856 669944 1385660    0    0     0     0 1300 1668  6 19 75  0  0
 0  0      0 113084 669952 1385660    0    0     0   264 1360 1968  2  7 91  0  0
 2  0      0 112328 669952 1385660    0    0     0     0 1579 1686 48  1 51  0  0
 2  0      0 112328 669952 1385660    0    0     0     0 1281 1191 51  1 48  0  0
 0  0      0 116096 669920 1384880    0    0     0     0 1232 1753 11  6 83  0  0
 0  0      0 116852 669920 1384868    0    0     0     0 1134 1800  1  0 99  0  0
 0  0      0 123184 669920 1384816    0    0     0     0 1568 2410  1  2 97  0  0
 0  0      0 121924 669920 1384816    0    0     0    60 1416 2127  0  0 99  0  0
 0  0      0 121924 669920 1384816    0    0     0     0 1304 2048  1  0 99  0  0
 0  0      0 119876 669920 1384876    0    0     0     0 1386 2140  3  2 96  0  0
 1  0      0 117860 669920 1384876    0    0     0     0 1326 1687  6 25 69  0  0
 0  0      0 114332 669920 1384876    0    0     0     0 1482 2026  5 14 81  0  0
 2  0      0 114080 669920 1384876    0    0     0     0 1806 2089 41  1 57  0  0
 3  0      0 114080 669924 1384876    0    0     0    88 1232 1098 50  0 50  0  0
 2  0      0 113576 669924 1384876    0    0     0     0 1283 1254 50  1 49  0  0
 2  0      0 113576 669924 1384876    0    0     0     0 1324 1294 51  1 48  0  0
 2  0      0 113324 669924 1384876    0    0     0     0 1155 1028 50  1 49  0  0
 2  0      0 113324 669924 1384876    0    0     0     0 1308 1267 50  0 49  0  0
 2  0      0 113072 669924 1384876    0    0     0     0 1522 1520 51  1 48  0  0
 2  0      0 113072 669924 1384876    0    0     0     0 1624 1704 51  0 49  0  0
 2  0      0 113072 669924 1384876    0    0     0     0 1250 1236 50  1 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 113072 669924 1384876    0    0     0     0 1396 1369 51  1 48  0  0
 2  0      0 113072 669924 1384876    0    0     0     0 1200 1104 51  1 49  0  0
 2  0      0 113072 669924 1384876    0    0     0     0 1734 1718 50  1 49  0  0
 2  0      0 113072 669924 1384876    0    0     0    20 1275 1258 52  1 48  0  0
 2  0      0 113072 669924 1384876    0    0     0     0 1125  887 50  0 49  0  0
 6  0      0 109312 669924 1384796    0    0     8     0 1531 1751 62  3 35  0  0
 2  0      0 102740 669924 1384884    0    0     0     0 1276 1127 59  1 40  0  0
 2  0      0 102740 669924 1384884    0    0     0     0 1375 1317 50  1 49  0  0
 2  0      0 102992 669924 1384884    0    0     0    12 1404 1226 57  2 41  0  0
 2  0      0 102992 669924 1384884    0    0     0     0 1266 1230 51  1 48  0  0
 2  0      0 109796 669924 1384884    0    0     0     0 1268 1140 50  0 49  0  0
 2  0      0 109796 669924 1384884    0    0     0    76 1252 1202 50  1 49  0  0
 2  0      0 110048 669924 1384884    0    0     0     0 1604 1639 52  1 48  0  0
 2  0      0 109796 669924 1384884    0    0     0   292 1418 1356 50  1 49  0  0
 2  0      0 111056 669924 1384884    0    0     0     0 1195 1049 51  0 49  0  0
 2  0      0 111056 669924 1384884    0    0     0     0 1312 1320 52  1 48  0  0
 2  0      0 111056 669928 1384884    0    0     0    16 1250 1104 50  0 49  0  0
 2  0      0 111056 669928 1384884    0    0     0     0 1486 1490 50  0 49  0  0
 2  0      0 111056 669928 1384884    0    0     0    60 1310 1280 52  1 48  0  0
 2  0      0 111304 669928 1384884    0    0     0     0 3882 5350 50  2 48  0  0
 2  0      0 111056 669928 1384884    0    0     0     0 2442 3070 50  1 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 111180 669928 1384884    0    0     0     0 1296 1272 51  1 48  0  0
 2  0      0 111056 669928 1384884    0    0     0     0 1643 1681 51  1 49  0  0
 2  0      0 111304 669928 1384884    0    0     0     0 1194 1073 50  0 49  0  0
 2  0      0 111056 669932 1384884    0    0     0    40 1262 1156 51  1 48  0  0
 2  0      0 111308 669932 1384884    0    0     0   128 1258 1228 50  1 49  0  0
 2  0      0 111056 669932 1384884    0    0     0     0 1301 1199 50  0 50  0  0
 2  0      0 111048 669932 1384884    0    0     0     0 1471 1450 52  1 48  0  0
