# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-18T05:29:24+08:00
# started_remote=2026-03-18T05:29:24+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 466524 505084 1133812    0    0     0     0  827 1340  1  1 98  0  0
 0  0      0 474116 505084 1133812    0    0     0     0  774 1179  1  1 98  0  0
 0  0      0 476196 505084 1133812    0    0     0     0  729 1160  0  1 99  0  0
 0  0      0 466336 505088 1133812    0    0     0    56 1304 1898 23  1 76  0  0
 0  0      0 467848 505088 1133812    0    0     0     0  847 1346  2  1 98  0  0
 0  0      0 468604 505088 1133812    0    0     0     0  719 1094  0  0 99  0  0
 0  0      0 468604 505088 1133812    0    0     0     0  604  969  1  0 99  0  0
 1  0      0 476196 505088 1133812    0    0     0     0  882 1436  1  1 98  0  0
 0  0      0 465816 505092 1133828    0    0     0   260 1227 1828 10  1 89  0  0
 0  0      0 466572 505092 1133828    0    0     0     0  830 1359  1  1 99  0  0
 0  0      0 466824 505092 1133832    0    0     0     0 1138 1809  2  1 97  0  0
 0  0      0 474164 505092 1133832    0    0     0     0  820 1344  0  1 99  0  0
 0  0      0 472904 505092 1133832    0    0     0     0  641 1045  2  0 98  0  0
 0  0      0 460272 505100 1133832    0    0     0   124 1177 1714 10  2 88  0  0
 0  0      0 460476 505100 1133832    0    0     0     0  824 1305  1  1 98  0  0
 0  0      0 460524 505100 1133832    0    0     0     0  750 1159  0  1 99  0  0
 0  0      0 461028 505100 1133832    0    0     0     0  713 1097  1  1 98  0  0
 0  0      0 467864 505100 1133832    0    0     0     0  778 1190  1  1 98  0  0
 0  0      0 469092 505104 1133832    0    0     0    68 1138 1560 21  3 77  0  0
 0  0      0 468020 505104 1133832    0    0     0     0 1249 1786  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 467768 505104 1133832    0    0     0     0  760 1234  1  0 99  0  0
 0  0      0 475928 505104 1133832    0    0     0     0  867 1313  1  0 99  0  0
 0  0      0 476432 505104 1133832    0    0     0     0  658 1039  1  1 98  0  0
 0  0      0 470856 505104 1133832    0    0     0   280 1121 1715  8  2 90  0  0
 0  0      0 470856 505104 1133832    0    0     0     0  955 1537  1  0 99  0  0
 0  0      0 471108 505104 1133832    0    0     0     0  772 1187  1  1 97  0  0
 0  0      0 471360 505104 1133832    0    0     0     0  603  985  0  0 100  0  0
 1  0      0 478196 505104 1133832    0    0     0     0  814 1267  1  0 99  0  0
 0  0      0 467328 505104 1133832    0    0     0    52 1161 1809 10  2 87  0  0
 0  0      0 467076 505104 1133832    0    0     0     0  893 1375  0  0 99  0  0
 0  0      0 467076 505104 1133832    0    0     0   192  698 1108  1  0 99  0  0
 0  0      0 474920 505104 1133832    0    0     0     0  783 1170  1  1 98  0  0
 0  0      0 474668 505104 1133832    0    0     0     0  602  963  1  0 99  0  0
 0  0      0 469596 505104 1133832    0    0     0    48 1544 2322 10  3 87  0  0
 0  0      0 470100 505104 1133832    0    0     0     0 1017 1565  2  1 97  0  0
 0  0      0 470604 505104 1133832    0    0     0     0  728 1141  0  1 99  0  0
 0  0      0 470604 505104 1133836    0    0     0   196  624  979  0  0 99  0  0
 0  0      0 477440 505104 1133836    0    0     0     0  799 1244  1  1 98  0  0
 0  0      0 467580 505104 1133836    0    0     0    68 1241 1710 18  3 79  0  0
 1  0      0 467328 505104 1133836    0    0     0     0  907 1385  1  0 99  0  0
 0  0      0 466004 505104 1133804    0    0     0     0 1094 1647  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 473596 505104 1133840    0    0     0     0  726 1110  1  1 99  0  0
 0  0      0 473344 505104 1133840    0    0     0   216  677 1063  1  0 99  0  0
 0  0      0 467012 505108 1133840    0    0     0    68 1098 1762  7  2 91  0  0
 0  0      0 468084 505108 1133840    0    0     0     0  886 1376  1  1 98  0  0
 0  0      0 467832 505108 1133840    0    0     0     0  670 1048  0  0 99  0  0
 0  0      0 467628 505108 1133840    0    0     0     0  737 1152  0  1 99  0  0
 0  0      0 473660 505108 1133840    0    0     0     0  897 1381  3  1 97  0  0
 0  0      0 460776 505112 1133840    0    0     0    56  964 1509 10  1 88  0  0
 0  0      0 461028 505112 1133840    0    0     0     0  962 1413  1  1 99  0  0
 0  0      0 460824 505112 1133840    0    0     0     0  672 1086  1  1 98  0  0
 0  0      0 467360 505112 1133840    0    0     0     0  714 1106  0  1 99  0  0
 2  0      0 467060 505112 1133844    0    0     0     0  659 1050  1  0 99  0  0
 0  0      0 468084 505112 1133844    0    0     0    44 1237 1822 21  2 77  0  0
 0  0      0 467784 505112 1133844    0    0     0     0  863 1287  1  1 99  0  0
 0  0      0 469092 505112 1133844    0    0     0     0  707 1172  1  1 98  0  0
 0  0      0 469092 505112 1133844    0    0     0     0  945 1476  1  1 98  0  0
 0  0      0 475724 505112 1133844    0    0     0     0  938 1445  1  0 99  0  0
 0  0      0 469344 505116 1133848    0    0     0    52 1148 1839 10  3 87  0  0
 0  0      0 470100 505116 1133844    0    0     0     0  977 1513  2  1 97  0  0
 0  0      0 469848 505116 1133844    0    0     0     0  534  809  1  0 99  0  0
 0  0      0 476116 505116 1133848    0    0     0     0 1151 1699  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 475816 505116 1133848    0    0     0     0  616  983  1  0 98  0  0
 0  0      0 465500 505124 1133852    0    0     0    52 1219 1832 11  2 88  0  0
 0  0      0 465956 505124 1133848    0    0     0     0  956 1459  1  1 98  0  0
 0  0      0 467516 505124 1133848    0    0     0     0  826 1336  1  1 98  0  0
 0  0      0 468760 505124 1133848    0    0     0     0  696 1061  1  1 98  0  0
 0  0      0 476432 505124 1133816    0    0     0     0  760 1160  0  1 99  0  0
 0  0      0 467076 505128 1133712    0    0     0    56 1105 1799 10  2 88  0  0
 0  0      0 467328 505128 1133848    0    0     0     0 1022 1605  1  0 99  0  0
 0  0      0 466872 505128 1133848    0    0     0     0  675 1071  1  1 98  0  0
 0  0      0 474116 505128 1133848    0    0     0     0  702 1066  1  1 98  0  0
 0  0      0 474668 505128 1133848    0    0     0     0  709 1107  1  0 99  0  0
 1  0      0 463532 505128 1133864    0    0     0    84 1233 1749 20  2 78  0  0
 1  0      0 464288 505128 1133864    0    0     0     0  788 1260  0  0 99  0  0
 1  0      0 464540 505128 1133864    0    0     0     0  847 1342  1  0 99  0  0
 2  0      0 464840 505128 1133864    0    0     0     0  705 1082  0  1 98  0  0
 2  0      0 472888 505128 1133864    0    0     0     0  725 1088  1  1 98  0  0
 0  0      0 465548 505128 1133948    0    0     0    68 1149 1827  8  1 91  0  0
 0  0      0 464792 505128 1133868    0    0     0     0  931 1388  1  1 98  0  0
 0  0      0 464792 505128 1133868    0    0     0     0 3522 5296  1  2 98  0  0
 0  0      0 470872 505128 1133872    0    0     0     0 1599 2543  1  1 98  0  0
 0  0      0 471092 505128 1133872    0    0     0     0 1126 1674  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 454900 505132 1133872    0    0     0    60 1122 1615 14  2 83  0  0
 0  0      0 454900 505132 1133872    0    0     0     0  944 1428  1  1 98  0  0
 0  0      0 456476 505132 1133872    0    0     0     0  888 1302  1  1 98  0  0
 0  0      0 457484 505132 1133872    0    0     0     0  629 1010  1  0 99  0  0
 1  0      0 464020 505132 1133872    0    0     0     0  728 1111  1  0 99  0  0
 0  0      0 466052 505140 1133872    0    0     0    60 1288 1988 20  3 77  0  0
 0  0      0 466556 505140 1133872    0    0     0     0  852 1285  0  0 100  0  0
 0  0      0 466256 505140 1133872    0    0     0     0  606  962  0  0 99  0  0
 0  0      0 475408 505140 1133872    0    0     0     0  869 1367  1  1 98  0  0
 1  0      0 475456 505140 1133872    0    0     0     0  601  952  1  1 99  0  0
 0  0      0 466808 505144 1133892    0    0     0    44 1082 1691  7  1 92  0  0
 0  0      0 466604 505144 1133872    0    0     0     0  947 1486  1  1 98  0  0
 1  0      0 467312 505144 1133872    0    0     0     0  783 1221  1  0 98  0  0
 0  0      0 467360 505144 1133872    0    0     0     0  649 1064  0  1 99  0  0
 0  0      0 474400 505144 1133872    0    0     0     0  772 1173  1  1 98  0  0
 0  0      0 465548 505152 1133872    0    0     0    48 1179 1777 10  3 87  0  0
 0  0      0 465800 505152 1133872    0    0     0     0  839 1254  1  0 99  0  0
 0  0      0 466304 505152 1133872    0    0     0     0  651 1030  1  1 99  0  0
 0  0      0 473392 505152 1133872    0    0     0     0  830 1287  1  1 98  0  0
 0  0      0 473392 505152 1133872    0    0     0     0  632 1006  1  0 99  0  0
 0  0      0 465232 505156 1133872    0    0     0    44 1632 2498 13  3 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 464728 505156 1133872    0    0     0     0 1210 1848  1  1 98  0  0
 0  0      0 467312 505156 1133872    0    0     0     0  705  990  1  1 99  0  0
 0  0      0 467312 505156 1133872    0    0     0     0  725 1127  1  0 99  0  0
 0  0      0 474148 505156 1133876    0    0     0     0  937 1559  1  0 99  0  0
 0  0      0 465296 505156 1133876    0    0     0    64 1490 2207 21  3 76  0  0
 0  0      0 466556 505156 1133876    0    0     0    32 1020 1479  2  0 98  0  0
 1  0      0 466556 505156 1133876    0    0     0     0  714 1140  1  1 98  0  0
 0  0      0 473392 505156 1133876    0    0     0     0  884 1389  1  0 99  0  0
 0  0      0 474148 505156 1133876    0    0     0     0  735 1174  2  1 97  0  0
 0  0      0 466556 505156 1133876    0    0     0    44 1042 1565  8  2 90  0  0
 0  0      0 466556 505156 1133876    0    0     0    20  948 1440  1  0 99  0  0
 0  0      0 466052 505156 1133876    0    0     0     0  767 1169  1  1 99  0  0
 0  0      0 466052 505156 1133876    0    0     0     0  610  972  1  1 99  0  0
 0  0      0 471628 505156 1133876    0    0     0     0  874 1318  3  0 97  0  0
 0  0      0 458744 505156 1133876    0    0     0    60 1152 1783  9  3 88  0  0
 0  0      0 458744 505156 1133876    0    0     0     0  880 1329  0  1 99  0  0
 0  0      0 459248 505156 1133876    0    0     0     0  736 1172  1  1 99  0  0
 0  0      0 465832 505156 1133876    0    0     0     0  788 1177  1  1 98  0  0
 0  0      0 466084 505156 1133876    0    0     0     0  589  949  0  1 99  0  0
 0  0      0 468852 505156 1133876    0    0     0    44 1170 1676 19  2 79  0  0
 1  0      0 466268 505156 1133876    0    0     0     0 1400 2040  3  2 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 466016 505156 1133876    0    0     0     0  705 1081  0  0 99  0  0
 0  0      0 466268 505156 1133876    0    0     0     0  695 1138  0  0 100  0  0
 1  0      0 474680 505156 1133876    0    0     0     0 1001 1523  1  1 98  0  0
 1  0      0 469104 505160 1133876    0    0     0    56 1080 1652  8  1 90  0  0
 0  0      0 469356 505168 1133876    0    0     0    72 1052 1623  1  1 99  0  0
 0  0      0 469104 505168 1133876    0    0     0     0  686 1086  1  1 99  0  0
 1  0      0 475688 505168 1133876    0    0     0     0 1246 1922  0  1 99  0  0
 0  0      0 475688 505168 1133876    0    0     0     0  605  963  1  0 99  0  0
 0  0      0 465324 505168 1133876    0    0     0     0 1246 1883 10  2 87  0  0
 0  0      0 465828 505168 1133876    0    0     0     0  793 1292  1  0 99  0  0
 0  0      0 465828 505172 1133876    0    0     0    80  702 1087  1  0 99  0  0
 1  0      0 467592 505172 1133876    0    0     0     0  774 1169  1  1 98  0  0
 0  0      0 474176 505172 1133876    0    0     0     0  734 1114  1  0 99  0  0
 0  0      0 469356 505172 1133876    0    0     0     0 1023 1600 10  2 88  0  0
 0  0      0 469356 505172 1133876    0    0     0     0  767 1166  2  1 98  0  0
 1  0      0 469608 505172 1133876    0    0     0     8 1085 1706  2  1 98  0  0
 1  0      0 476192 505172 1133876    0    0     0    48  651 1050  0  0 99  0  0
 0  0      0 477704 505172 1133876    0    0     0     0  680 1058  1  1 98  0  0
 0  0      0 464820 505172 1133876    0    0     0     0 1168 1784  9  2 88  0  0
 0  0      0 464820 505172 1133876    0    0     0     0  658 1071  1  0 99  0  0
 0  0      0 463560 505172 1133876    0    0     0    60 1057 1579  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 462236 505172 1133880    0    0     0     0  954 1453  2  1 96  0  0
 0  0      0 469324 505172 1133880    0    0     0     0  584  927  1  0 99  0  0
 0  0      0 464252 505180 1133944    0    0     0    56 1067 1508 19  2 78  0  0
 0  0      0 466584 505180 1133880    0    0     0     0  819 1208  1  1 99  0  0
 0  0      0 466584 505180 1133880    0    0     0     8  625 1002  1  1 99  0  0
 0  0      0 474428 505180 1133880    0    0     0     0  926 1386  1  1 98  0  0
 0  0      0 474680 505180 1133880    0    0     0     0  692 1096  2  0 98  0  0
 2  0      0 468348 505180 1133880    0    0     0    68 1306 2006  7  2 91  0  0
 0  0      0 466884 505180 1133848    0    0     0     0  876 1368  1  1 98  0  0
 0  0      0 466836 505180 1133880    0    0     0     8 2737 4289  1  1 98  0  0
 0  0      0 466836 505180 1133880    0    0     0     0 2413 4238  1  1 98  0  0
 2  0      0 474176 505180 1133880    0    0     0     0 2276 3334  1  1 98  0  0
 0  0      0 458772 505180 1133880    0    0     0    52 2736 3805 15  3 82  0  0
 0  0      0 459276 505180 1133880    0    0     0     0 2163 3121  1  0 99  0  0
 0  0      0 461292 505180 1133880    0    0     0     0 2669 3817  8  2 91  0  0
 0  0      0 467624 505180 1133880    0    0     0     0  901 1365  1  1 98  0  0
 1  0      0 468128 505180 1133880    0    0     0     0  624 1003  1  1 99  0  0
 0  0      0 460536 505184 1133880    0    0     0    52 1117 1646 17  2 81  0  0
 0  0      0 460536 505184 1133880    0    0     0     0  741 1201  1  1 98  0  0
 0  0      0 461040 505184 1133880    0    0     0     0  743 1116  1  1 98  0  0
 0  0      0 461228 505184 1133880    0    0     0     0 1100 1687  3  2 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 468568 505184 1133884    0    0     0     0  807 1237  1  1 98  0  0
 0  0      0 461732 505188 1133884    0    0     0    56 1164 1841  8  2 90  0  0
 0  0      0 461544 505188 1133884    0    0     0     0  889 1330  1  1 98  0  0
 0  0      0 461544 505188 1133884    0    0     0     0  623  994  0  1 99  0  0
 0  0      0 467372 505188 1133884    0    0     0     0  831 1247  1  1 99  0  0
 0  0      0 469136 505188 1133884    0    0     0     0  690 1101  1  1 98  0  0
 0  0      0 458520 505196 1133884    0    0     0    52 1218 1903 11  2 86  0  0
 0  0      0 457764 505196 1133884    0    0     0     0  639  998  0  1 99  0  0
 0  0      0 458268 505196 1133884    0    0     0     0  785 1192  2  2 97  0  0
 0  0      0 458520 505196 1133884    0    0     0     0 1169 1831  1  1 98  0  0
 0  0      0 465860 505196 1133892    0    0     0     0  914 1443  1  1 98  0  0
 0  0      0 467844 505204 1133892    0    0     0    52 1182 1821 19  2 79  0  0
 0  0      0 467844 505204 1133892    0    0     0     0  780 1198  1  1 98  0  0
 2  0      0 467844 505204 1133892    0    0     0     0  657 1035  1  0 99  0  0
 0  0      0 475688 505204 1133892    0    0     0    32  942 1469  1  1 98  0  0
 0  0      0 475688 505204 1133892    0    0     0     0  687 1086  1  0 99  0  0
 0  0      0 470112 505208 1133892    0    0     0    44 1113 1645  7  1 92  0  0
 0  0      0 469104 505208 1133892    0    0     0     0  697 1105  1  0 98  0  0
 0  0      0 470888 505208 1133892    0    0     0     0  738 1137  1  1 99  0  0
 0  0      0 470888 505208 1133892    0    0     0    16  984 1514  1  1 98  0  0
 0  0      0 475456 505208 1133892    0    0     0     0  755 1160  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 466856 505208 1133892    0    0     0    68  984 1518 10  3 87  0  0
 0  0      0 466792 505208 1133892    0    0     0     0 1147 1703  2  1 96  0  0
 0  0      0 467296 505208 1133892    0    0     0     0  752 1172  1  0 98  0  0
 1  0      0 474132 505208 1133892    0    0     0     4  784 1124  0  1 98  0  0
 0  0      0 473440 505208 1133896    0    0     0     0  715 1065  1  1 98  0  0
 0  0      0 466604 505216 1133896    0    0     0    52 1258 1896 11  2 86  0  0
 0  0      0 466604 505216 1133896    0    0     0     0  612  996  0  0 100  0  0
 1  0      0 468940 505216 1133896    0    0     0     0  733 1143  1  0 99  0  0
 0  0      0 467428 505216 1133896    0    0     0     0 1027 1607  1  1 98  0  0
 0  0      0 474012 505216 1133896    0    0     0     0  696 1068  0  0 99  0  0
 0  0      0 464908 505224 1133888    0    0     0    48 1062 1587 18  3 80  0  0
 1  0      0 466168 505224 1133896    0    0     0     0 1407 2193  1  0 98  0  0
 0  0      0 466656 505224 1133896    0    0     0     0  655 1033  0  0 99  0  0
 1  0      0 473004 505224 1133896    0    0     0    16  878 1355  0  1 99  0  0
 0  0      0 473256 505224 1133896    0    0     0     0  796 1252  1  1 98  0  0
 0  0      0 466672 505224 1133896    0    0     0    88 1068 1592  9  1 90  0  0
 0  0      0 466420 505224 1133896    0    0     0     0  640 1026  1  1 99  0  0
 0  0      0 467428 505224 1133864    0    0     0     0  728 1127  1  1 98  0  0
 0  0      0 466924 505224 1133896    0    0     0     0  768 1212  0  0 100  0  0
 1  0      0 472500 505224 1133896    0    0     0     0  692 1064  0  0 99  0  0
 0  0      0 465160 505228 1133896    0    0     0    48 1103 1713  9  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 465916 505228 1133896    0    0     0     0  674 1108  0  0 100  0  0
 1  0      0 466104 505228 1133896    0    0     0     0  810 1265  2  1 97  0  0
 0  0      0 472688 505228 1133896    0    0     0     0 1158 1862  2  1 97  0  0
 0  0      0 472688 505228 1133896    0    0     0     0  627 1002  1  0 99  0  0
 0  0      0 464592 505228 1133896    0    0     0    52 1363 1868 21  3 75  0  0
 0  0      0 464072 505264 1138344    0    0  4396     0 1373 2077  3  3 90  4  0
 1  0      0 464072 505264 1138344    0    0     0     0  774 1213  1  0 99  0  0
 0  0      0 464828 505264 1138344    0    0     0    44  849 1321  1  0 99  0  0
 0  0      0 471412 505264 1138344    0    0     0     0  765 1154  0  1 99  0  0
 0  0      0 464072 505268 1138344    0    0     0   116 1056 1722  7  2 91  0  0
 1  0      0 463820 505268 1138344    0    0     0     0  705 1075  1  0 99  0  0
 0  0      0 463820 505268 1138344    0    0     0     0  698 1110  1  1 98  0  0
 1  0      0 470908 505268 1138348    0    0     0     0 1449 2183  1  1 99  0  0
 1  0      0 470908 505268 1138348    0    0     0     0  711 1109  1  0 99  0  0
 0  0      0 453488 505272 1138348    0    0     0    52 1152 1775 11  2 87  0  0
 0  0      0 454496 505272 1138348    0    0     0     0  607  962  1  0 99  0  0
 1  0      0 453992 505272 1138348    0    0     0    88  840 1359  1  1 97  0  0
 0  0      0 455000 505272 1138348    0    0     0     0  921 1395  1  1 99  0  0
 0  0      0 460828 505272 1138348    0    0     0     8  687 1028  2  0 98  0  0
 0  0      0 461804 505272 1138348    0    0     0     0 1216 1831 20  3 77  0  0
 0  0      0 463568 505272 1138348    0    0     0     0  817 1225  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 464324 505272 1138348    0    0     0     0  670 1097  0  1 99  0  0
 1  0      0 469900 505272 1138348    0    0     0     0 1190 1759  1  1 98  0  0
 0  0      0 470088 505272 1138348    0    0     0    96 1041 1591  3  1 96  0  0
 0  0      0 463504 505272 1138348    0    0     0     0 1009 1534  7  2 91  0  0
 0  0      0 463756 505272 1138348    0    0     0     0  633  969  2  0 98  0  0
 0  0      0 464260 505272 1138348    0    0     0     0  758 1029  5  3 91  0  0
 1  0      0 464576 505272 1138348    0    0     0     0  903 1398  1  0 99  0  0
 0  0      0 471412 505280 1138340    0    0     0    64  911 1388  1  0 98  0  0
 0  0      0 461048 505280 1138348    0    0     0     0 1091 1668 12  2 86  0  0
 1  0      0 461300 505280 1138348    0    0     0     0  672 1032  0  1 99  0  0
 0  0      0 461300 505280 1138348    0    0     0     0  614  978  1  0 99  0  0
 0  0      0 469144 505280 1138348    0    0     0     0  964 1416  1  1 98  0  0
 0  0      0 469396 505280 1138348    0    0     0     8  630 1005  0  0 100  0  0
 0  0      0 462560 505288 1138348    0    0     0    44 1206 1786 19  3 79  0  0
 0  0      0 462560 505288 1138348    0    0     0     0 1184 1903  1  1 98  0  0
 0  0      0 462560 505288 1138348    0    0     0     0  836 1262  1  0 99  0  0
 0  0      0 463064 505288 1138348    0    0     0     0  659 1078  1  1 98  0  0
 0  0      0 469648 505288 1138348    0    0     0     0  964 1419  1  0 99  0  0
 0  0      0 463064 505296 1138348    0    0     0    52 1185 1826  8  3 89  0  0
 0  0      0 463064 505296 1138352    0    0     0     0  778 1211  1  0 99  0  0
 0  0      0 463064 505296 1138352    0    0     0     0  703 1111  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 469900 505296 1138352    0    0     0     0  842 1362  1  0 98  0  0
 3  0      0 469900 505296 1138352    0    0     0   108  906 1450  1  1 99  0  0
 0  0      0 459724 505300 1138352    0    0     0    56 1451 2193 13  3 84  0  0
 1  0      0 459976 505300 1138352    0    0     0     0  733 1199  1  0 99  0  0
 2  0      0 459724 505300 1138352    0    0     0     0  746 1136  1  0 99  0  0
 0  0      0 465624 505300 1138352    0    0     0     0  831 1279  1  1 97  0  0
 0  0      0 468932 505300 1138352    0    0     0     0 1089 1595  3  1 95  0  0
 0  0      0 463356 505304 1138352    0    0     0    56 1178 1661 21  2 77  0  0
 0  0      0 463356 505304 1138352    0    0     0     0  789 1228  0  0 99  0  0
 0  0      0 464112 505304 1138352    0    0     0     0  627 1004  1  0 99  0  0
 0  0      0 471200 505304 1138352    0    0     0     0  882 1367  1  0 99  0  0
 0  0      0 470444 505304 1138352    0    0     0     0  849 1345  1  1 98  0  0
 1  0      0 464616 505308 1138352    0    0     0    48 1055 1645  7  1 92  0  0
 0  0      0 464616 505308 1138352    0    0     0     0  806 1277  1  1 98  0  0
 0  0      0 464112 505308 1138352    0    0     0     0 1065 1656  1  1 98  0  0
 0  0      0 464364 505308 1138352    0    0     0     0  862 1369  1  0 99  0  0
 0  0      0 471932 505308 1138352    0    0     0     0  873 1385  1  1 99  0  0
 0  0      0 460056 505308 1138352    0    0     0    72 1391 2130 10  2 87  0  0
 0  0      0 460560 505308 1138352    0    0     0     0  669 1083  1  0 99  0  0
 0  0      0 460812 505308 1138352    0    0     0     0  691 1095  1  1 98  0  0
 0  0      0 468656 505308 1138352    0    0     0     0  825 1233  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 468404 505308 1138352    0    0     0     0  639 1012  1  0 99  0  0
 0  0      0 464844 505312 1138352    0    0     0    44 1673 2307 22  3 76  0  0
 0  0      0 462764 505312 1138352    0    0     0     0 1201 1802  3  1 96  0  0
 0  0      0 462764 505312 1138352    0    0     0     0  677 1017  1  0 99  0  0
 0  0      0 463976 505312 1138352    0    0     0     0  728 1146  0  0 99  0  0
 2  0      0 470924 505312 1138356    0    0     0     0  914 1397  1  1 97  0  0
 0  0      0 463836 505320 1138356    0    0     0    60 1039 1562  7  1 92  0  0
 0  0      0 463836 505320 1138356    0    0     0     0  577  826  1  0 99  0  0
 0  0      0 464340 505320 1138356    0    0     0     0  853 1374  2  1 97  0  0
 0  0      0 471176 505320 1138356    0    0     0     0  693 1063  1  0 99  0  0
 0  0      0 471428 505320 1138356    0    0     0     0  643 1023  1  0 99  0  0
 0  0      0 462324 505328 1138356    0    0     0    80 1446 2204 11  3 86  0  0
 0  0      0 462576 505328 1138356    0    0     0     0  653 1056  0  0 99  0  0
 0  0      0 462576 505328 1138356    0    0     0     0  720 1083  1  0 99  0  0
 0  0      0 462828 505328 1138356    0    0     0     0  854 1358  1  1 98  0  0
 0  0      0 469160 505328 1138360    0    0     0     0 1247 1886  2  1 97  0  0
 0  0      0 463080 505332 1138360    0    0     0    68 1387 2077 19  2 78  0  0
 0  0      0 463080 505332 1138360    0    0     0     0  775 1165  0  1 99  0  0
 0  0      0 464088 505332 1138360    0    0     0     0  746 1193  1  1 98  0  0
 0  0      0 470672 505332 1138360    0    0     0     0  694 1080  1  0 99  0  0
 1  0      0 471680 505332 1138360    0    0     0     0  704 1111  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 465096 505332 1138360    0    0     0    44 1432 2050  7  2 91  0  0
 0  0      0 464844 505332 1138360    0    0     0     0  675 1059  0  0 99  0  0
 0  0      0 464844 505332 1138360    0    0     0     0  755 1144  1  1 98  0  0
 0  0      0 464024 505332 1138360    0    0     0     0  967 1469  3  1 96  0  0
 0  0      0 469852 505332 1138360    0    0     0     0  749 1153  0  0 100  0  0
 0  0      0 459220 505332 1138376    0    0     0    56 1288 2009  9  3 88  0  0
 0  0      0 461552 505332 1138376    0    0     0     0  925 1426  1  1 99  0  0
 0  0      0 461300 505332 1138376    0    0     0     0  645 1012  1  0 99  0  0
 0  0      0 468640 505332 1138376    0    0     0     0  767 1162  1  1 98  0  0
 0  0      0 468688 505332 1138376    0    0     0     0  598  938  1  0 99  0  0
 0  0      0 462056 505336 1138376    0    0     0    52 1452 2218 12  1 87  0  0
 0  0      0 461552 505336 1138376    0    0     0     0  690 1086  1  1 98  0  0
 0  0      0 462056 505336 1138376    0    0     0     0  673 1031  0  0 100  0  0
 0  0      0 462812 505336 1138376    0    0     0     0  787 1246  1  1 98  0  0
 0  0      0 469900 505336 1138376    0    0     0     0  745 1196  1  1 98  0  0
 0  0      0 460544 505344 1138376    0    0     0    48 1292 1816 19  2 79  0  0
 0  0      0 461048 505344 1138376    0    0     0     8  828 1361  1  1 98  0  0
 0  0      0 459788 505344 1138376    0    0     0     0  671 1064  1  0 99  0  0
 0  0      0 466120 505344 1138376    0    0     0     0  669 1017  0  0 99  0  0
 0  0      0 466372 505344 1138376    0    0     0     0 1287 2058  1  1 98  0  0
 0  0      0 462056 505352 1138376    0    0     0    64 1245 1917  8  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 462308 505352 1138376    0    0     0     0  601  960  0  0 100  0  0
