# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-30T15:14:46+08:00
# started_remote=2026-03-30T15:14:46+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 241336 531644 914976    0    0     0     0 1562 2452  1  1 97  0  0
 0  0      0 241596 531644 914980    0    0     0     0  807 1283  0  0 99  0  0
 0  0      0 241344 531644 914980    0    0     0     0  552  934  1  0 99  0  0
 0  0      0 241344 531644 914980    0    0     0     0 1047 1666  0  0 100  0  0
 0  0      0 241092 531644 914980    0    0     0     0  902 1499  0  0 100  0  0
 1  0      0 240588 531644 914980    0    0     0     0  680 1095  1  1 98  0  0
 0  0      0 240588 531644 914980    0    0     0     0  856 1489  0  0 99  0  0
 0  0      0 232744 531644 914980    0    0     0     0 1274 1990 12  1 87  0  0
 0  0      0 232740 531644 914980    0    0     0     0  671 1050  4  2 94  0  0
 0  0      0 232732 531644 914980    0    0     0    64 1227 2017  1  1 99  0  0
 0  0      0 232744 531644 914980    0    0     0     0  564  968  1  0 99  0  0
 0  0      0 239324 531644 914980    0    0     0     0  644 1077  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 239580 531644 914980    0    0     0     0  575 1012  0  0 100  0  0
 0  0      0 239580 531644 914980    0    0     0     0  776 1256  0  0 100  0  0
 0  0      0 239576 531644 914980    0    0     0     0  649 1118  0  0 100  0  0
 1  0      0 240084 531644 914980    0    0     0    28 1122 1754  0  1 99  0  0
 0  0      0 240336 531644 914980    0    0     0     0  781 1355  1  0 99  0  0
 0  0      0 240336 531644 914980    0    0     0     0  619 1043  0  0 100  0  0
 0  0      0 240336 531644 914980    0    0     0     0  543  972  0  0 100  0  0
 2  0      0 240588 531644 914980    0    0     0     0  865 1428  0  1 99  0  0
 0  0      0 240336 531644 914980    0    0     0     0  620 1098  0  0 99  0  0
 0  0      0 240336 531648 914976    0    0     0    20 1118 1806  0  0 100  0  0
 0  0      0 240332 531648 914976    0    0     0    52  837 1390  0  0 99  0  0
 0  0      0 240336 531648 914980    0    0     0     0  674 1134  0  0 99  0  0
 0  0      0 240336 531648 914980    0    0     0   648  899 1443  0  1 99  0  0
 0  0      0 240336 531648 914980    0    0     0     0  805 1357  1  0 99  0  0
 0  0      0 240588 531648 914980    0    0     0     0  912 1502  0  0 100  0  0
 0  0      0 240588 531648 914980    0    0     0   204  657 1085  0  1 99  0  0
 0  0      0 240588 531648 914980    0    0     0     0  522  912  0  1 100  0  0
 0  0      0 240336 531648 914980    0    0     0     0 1371 2176  1  0 99  0  0
 1  0      0 240336 531648 914980    0    0     0     0  602 1024  0  0 100  0  0
 0  0      0 240332 531648 914980    0    0     0     0  691 1131  0  0 100  0  0
 0  0      0 240336 531648 914980    0    0     0     0 1260 1999  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 240332 531652 914980    0    0     0    48  628 1053  0  0 100  0  0
 0  0      0 240336 531652 914980    0    0     0     0  655 1146  0  0 100  0  0
 1  0      0 240584 531652 914980    0    0     0     0  762 1279  1  0 99  0  0
 0  0      0 240336 531652 914980    0    0     0     0  649 1120  0  0 100  0  0
 0  0      0 240584 531652 914980    0    0     0     0  623 1057  0  0 100  0  0
 0  0      0 240336 531652 914980    0    0     0     0  792 1266  1  0 99  0  0
 0  0      0 240336 531652 914980    0    0     0   116  717 1172  1  0 99  0  0
 0  0      0 240588 531652 914980    0    0     0     0  635 1115  0  0 99  0  0
 0  0      0 240336 531652 914980    0    0     0     0  860 1423  1  0 99  0  0
 0  0      0 240588 531652 914980    0    0     0     0  615 1090  0  0 100  0  0
 0  0      0 240336 531652 914980    0    0     0     0  838 1338  0  0 100  0  0
 0  0      0 240588 531652 914980    0    0     0    48  721 1243  1  0 99  0  0
 1  0      0 240336 531656 914980    0    0     0    40  819 1286  0  0 99  0  0
 0  0      0 240588 531656 914980    0    0     0     0  659 1050  0  0 99  0  0
 0  0      0 240336 531656 914980    0    0     0     0  803 1251  0  0 99  0  0
 0  0      0 240588 531656 914980    0    0     0     0  888 1489  0  0 100  0  0
 0  0      0 240336 531656 914980    0    0     0     0  745 1111  0  1 99  0  0
 0  0      0 240336 531656 914980    0    0     0     0  742 1213  0  0 99  0  0
 0  0      0 240588 531660 914976    0    0     0    20  633 1062  0  0 100  0  0
 0  0      0 240588 531660 914980    0    0     0     0  854 1434  0  0 100  0  0
 0  0      0 240588 531660 914980    0    0     0     0 1216 1939  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 240588 531660 914980    0    0     0     0  744 1309  1  0 99  0  0
 0  0      0 240584 531660 914980    0    0     0     0  728 1215  0  0 100  0  0
 0  0      0 240588 531660 914980    0    0     0     0  563  982  0  0 100  0  0
 0  0      0 240588 531660 914980    0    0     0     0  774 1260  0  1 99  0  0
 0  0      0 240588 531660 914980    0    0     0    24  849 1416  0  0 100  0  0
 0  0      0 240840 531660 914980    0    0     0    84  750 1188  0  0 100  0  0
 0  0      0 240588 531660 914980    0    0     0     0  506  900  0  0 100  0  0
 0  0      0 240840 531660 914980    0    0     0     0  642 1079  0  0 100  0  0
 0  0      0 240588 531660 914980    0    0     0     0  571 1022  0  1 99  0  0
 0  0      0 240840 531660 914980    0    0     0     0  972 1620  0  0 99  0  0
 0  0      0 240588 531660 914980    0    0     0     0  604 1053  0  0 100  0  0
 0  0      0 240840 531660 914980    0    0     0     0  693 1141  1  1 98  0  0
 0  0      0 240588 531660 914980    0    0     0     0  764 1290  0  0 99  0  0
 0  0      0 233216 531660 914980    0    0     0     0  970 1567  3  1 96  0  0
 0  0      0 233752 531660 914980    0    0     0     0  939 1442  4  3 94  0  0
 0  0      0 233752 531664 914980    0    0     0    60  834 1372  0  0 99  0  0
 0  0      0 233240 531664 914980    0    0     0     0  789 1343  1  0 99  0  0
 0  0      0 239832 531664 914980    0    0     0     0  713 1211  1  0 99  0  0
 2  0      0 240084 531664 914980    0    0     0     0  685 1215  1  0 100  0  0
 0  0      0 239832 531664 914980    0    0     0     0 1132 1702  0  1 99  0  0
 0  0      0 240084 531664 914980    0    0     0     0  572 1006  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 240080 531664 914980    0    0     0    28  694 1167  0  0 100  0  0
 0  0      0 240336 531664 914980    0    0     0     0  870 1480  0  0 100  0  0
 0  0      0 240084 531664 914980    0    0     0     0 1152 1854  0  1 99  0  0
 0  0      0 240336 531664 914980    0    0     0     0  805 1334  0  0 100  0  0
 0  0      0 240336 531664 914980    0    0     0     0  980 1582  1  0 99  0  0
 0  0      0 240336 531664 914980    0    0     0     0  562 1006  0  0 100  0  0
 0  0      0 240336 531664 914980    0    0     0    24  523  845  0  0 100  0  0
 0  0      0 240336 531664 914980    0    0     0     0  711 1170  0  1 99  0  0
 0  0      0 240336 531664 914980    0    0     0     0  597 1038  0  0 100  0  0
 0  0      0 240336 531664 914980    0    0     0     0 1093 1732  0  0 100  0  0
 1  0      0 240332 531664 914980    0    0     0     4  784 1296  0  0 99  0  0
 0  0      0 240336 531664 914980    0    0     0     0  685 1217  0  0 100  0  0
 0  0      0 240840 531664 914980    0    0     0   132  596 1001  0  0 100  0  0
 0  0      0 240836 531664 914980    0    0     0     0  719 1235  0  0 99  0  0
 0  0      0 240836 531668 914976    0    0     0    44  945 1536  0  0 99  0  0
 0  0      0 240840 531668 914980    0    0     0     0  544  961  0  0 100  0  0
 0  0      0 240840 531668 914980    0    0     0     0  699 1237  0  0 100  0  0
 0  0      0 240336 531668 914980    0    0     0     0  940 1570  0  1 99  0  0
 0  0      0 241848 531672 913380    0    0     4     0 2034 3246  0  1 99  0  0
 0  0      0 241848 531672 913476    0    0     0     0 3522 5595  1  1 98  0  0
 0  0      0 241848 531672 913636    0    0     0     0 5224 8129  1  2 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 241912 531672 913732    0    0     0     0 5573 8634  1  2 98  0  0
 0  0      0 241596 531672 914052    0    0     0     0 6164 9778  1  2 97  0  0
 0  0      0 241468 531676 914276    0    0     0    40 7693 12274  1  3 96  0  0
 0  0      0 241496 531676 914560    0    0     0     0 10255 16024  2  3 95  0  0
 0  0      0 241344 531676 914964    0    0     0  1804 6823 10646  2  3 96  0  0
 0  0      0 241660 531680 915068    0    0     4     0 3716 5849  1  1 98  0  0
 0  0      0 241092 531680 915516    0    0     0     0 12830 20107  4  5 91  0  0
 0  0      0 240144 531680 916208    0    0     0    68 14552 23942  3  5 92  0  0
 0  0      0 239640 531680 916600    0    0     0     0 7636 12776  1  2 97  0  0
 0  0      0 239264 531680 917052    0    0     0     0 12645 20896  3  4 93  0  0
 0  0      0 238664 531680 917468    0    0     0     0 9399 15839  1  3 97  0  0
 0  0      0 238160 531680 917748    0    0     0  2836 7563 11891  1  2 97  0  0
 0  0      0 237436 531688 918168    0    0     4    64 8356 13850  1  3 96  0  0
 0  0      0 236960 531688 918452    0    0     0     0 9799 16645  1  4 95  0  0
 0  0      0 237184 531688 919064    0    0     0     0 11839 20391  2  4 94  0  0
 0  0      0 236080 531688 920076    0    0     0     0 21448 35366  4  7 89  0  0
 0  0      0 235136 531688 920916    0    0     0     0 14363 23413  3  5 92  0  0
 3  0      0 234028 531692 921844    0    0     0    12 18805 29878  3  6 90  0  0
 1  0      0 233152 531692 923000    0    0     0     0 22157 34717  3  6 90  0  0
 0  0      0 232144 531692 923952    0    0     0     0 23246 36465  4  8 88  0  0
 1  0      0 231704 531692 924500    0    0     0  6756 10979 17199  3  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 231640 531696 924748    0    0   180     0 1099 1685  2  1 97  0  0
 0  0      0 231640 531696 924748    0    0     0     0  628  985  0  0 100  0  0
 0  0      0 231640 531696 924748    0    0     0    40  585 1022  0  0 100  0  0
 0  0      0 231640 531696 924748    0    0     0     0 1341 2034  0  0 100  0  0
 0  0      0 231640 531696 924748    0    0     0     0  543  953  0  0 100  0  0
 0  0      0 231136 531696 924748    0    0     0     0  625 1025  1  0 99  0  0
 0  0      0 231388 531696 924748    0    0     0     0 1018 1638  0  0 99  0  0
 0  0      0 231136 531696 924748    0    0     0     0  928 1561  0  1 99  0  0
 5  0      0 231136 531696 924748    0    0     0     0  517  853  1  1 99  0  0
 0  0      0 230884 531696 924748    0    0     0     0  896 1353  0  0 99  0  0
 0  0      0 223788 531696 924828    0    0     0     0 1041 1610 11  1 88  0  0
 0  0      0 223544 531696 924748    0    0     0     0  757 1160  4  3 93  0  0
 0  0      0 223292 531696 924748    0    0     0    64  711 1233  1  0 99  0  0
 0  0      0 223536 531696 924748    0    0     0     0  810 1379  1  0 99  0  0
 0  0      0 228864 531696 924748    0    0     0     4  818 1332  0  0 99  0  0
 0  0      0 228616 531696 924748    0    0     0     0  993 1568  0  0 99  0  0
 0  0      0 229116 531696 924748    0    0     0     0 1780 2793  1  2 97  0  0
 0  0      0 229372 531696 924748    0    0     0     0 1930 2957  1  2 97  0  0
 0  0      0 230124 531696 924748    0    0     0    32 1418 2352  1  1 98  0  0
 1  0      0 223072 531696 925216    0    0   440   140 2572 3889  4  3 93  1  0
 1  0      0 186248 531700 926832    0    0  1624     0 1199 1474 28  3 68  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 143656 531700 926864    0    0     0     0 1017 1268 23  2 75  0  0
 1  0      0 123752 531700 926864    0    0     0     0 1122 1472 24  2 74  0  0
 1  0      0 114176 531700 926864    0    0     0     0 1129 1435 24  1 75  0  0
 1  0      0 101324 531700 926864    0    0     0    72 1416 1799 24  1 74  0  0
 1  0      0  93352 531184 923064    0    0     0     0 1369 1746 24  3 73  0  0
 1  0      0  92916 529840 916276    0    0   144     0 1466 1980 24  3 73  0  0
 2  0      0 104580 525804 891992    0    0  6836     0 2416 3319 26 25 43  6  0
 2  0      0 101436 525808 892448    0    0   144     0 1685 2007 40 11 49  0  0
 2  0      0 100176 525812 893140    0    0   184  1080 1960 2356 40 11 49  1  0
 2  0      0  98916 525812 893668    0    0   144   132 2502 2742 39 12 49  0  0
 2  0      0  98412 525812 894200    0    0   144   244 4084 4449 39 12 49  0  0
 2  0      0  97656 525816 894736    0    0   144     0 4179 4543 39 13 49  0  0
 2  0      0  98636 525816 895320    0    0   180     0 2938 3132 39 12 49  0  0
 2  0      0  96396 525816 895924    0    0   144     0 3060 3387 40 11 49  0  0
 2  0      0  95640 525820 896460    0    0   144     0 3516 3774 39 12 49  0  0
 2  0      0  97628 525820 897068    0    0   180     0 2333 2683 44 12 44  0  0
 2  0      0  96872 525820 897588    0    0   144    68 1430 1482 40 11 49  0  0
 2  0      0  96120 525820 898164    0    0   144     0 1392 1484 39 11 49  0  0
 2  0      0  93876 525824 898688    0    0   144     0 1451 1459 39 12 49  0  0
 2  0      0  93624 525824 899340    0    0   180     0 1096 1005 40 11 50  0  0
 2  0      0  95216 525824 896264    0    0   144     0 1238 1186 40 12 48  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0  96108 525824 896856    0    0   180    52 1079  992 39 11 49  0  0
 2  0      0  93856 525828 897356    0    0   144     0 1222 1209 40 11 49  0  0
 2  0      0  93108 525828 897916    0    0   144     0 1123 1053 39 12 49  0  0
 2  0      0  93140 525828 898300    0    0   108  6652 1698 1841 30 12 50  8  0
 2  0      0  92720 525828 898684    0    0   144     0 1018  884 39 12 50  0  0
 2  0      0  95932 525824 895148    0    0   180    68 1360 1380 39 12 49  0  0
 2  0      0  95428 525824 895708    0    0   144     0 1103  986 40 11 49  0  0
 2  0      0  96376 525824 896376    0    0   180     0 1278 1154 39 12 49  0  0
 2  0      0  95624 525824 896928    0    0   144     0 1201 1092 41 10 49  0  0
 2  0      0  93632 525832 897468    0    0   144     0 1869 1979 39 13 49  0  0
 1  1      0  93128 525832 898120    0    0   160    72 1189 1040 39 11 49  0  0
 2  0      0  96496 525508 895072    0    0   164     0 1269 1243 40 12 49  0  0
 2  0      0  94228 525512 895648    0    0   144     0 1028  884 40 11 50  0  0
 2  0      0  94228 525512 896208    0    0   144     0 1106  959 39 12 50  0  0
 2  0      0  93472 525512 896800    0    0   180     0 1474 1580 39 12 49  0  0
 2  0      0  93472 525512 897392    0    0   144    60 1159 1066 40 11 49  0  0
 2  0      0  94452 525516 898060    0    0   180     0 1098 1022 39 11 49  0  0
 2  0      0  93828 525516 898600    0    0   144     0 1168 1096 41 10 50  0  0
 2  0      0  94748 525128 896172    0    0   144     0 1119 1058 39 12 49  0  0
 2  0      0  94496 525128 896820    0    0   180     0 1532 1607 39 11 49  0  0
 2  0      0  93992 525132 897360    0    0   144    60 1086 1005 41  9 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0  92224 525132 897896    0    0   144     0 1246 1215 39 12 49  0  0
 2  0      0  93212 525132 898488    0    0   180     0 1060  941 40 10 49  0  0
 2  0      0  95704 524944 894056    0    0   144     0 1140 1016 39 11 49  0  0
 2  0      0  95700 524944 894720    0    0   180     0 1128 1092 40 12 49  0  0
 2  0      0  95704 524944 895276    0    0   144    56 1457 1471 41 10 49  0  0
 2  0      0  96436 524944 895952    0    0   180     0 1073  949 40 12 48  0  0
 2  0      0  96180 524948 896492    0    0   144     0 1279 1300 41 10 49  0  0
 2  0      0  92828 524740 891844    0    0   144     0 1281 1414 45 13 42  0  0
 2  0      0  92576 524740 892480    0    0   180     0 1127 1011 39 12 49  0  0
 2  0      0  93080 524748 893032    0    0   144   100 1948 2379 49 14 37  0  0
 2  0      0  92324 524756 893544    0    0   144     0 1213 1198 39 12 49  0  0
 2  0      0  98600 524756 894204    0    0   180     0 1263 1315 39 12 49  0  0
 2  0      0  98096 524756 894692    0    0   144   172 1144 1047 40 11 49  0  0
 3  0      0  95852 524764 895400    0    0   144     0 1108 1067 40 11 49  0  0
 2  0      0  95348 524764 895948    0    0   180   100 1451 1476 40 10 49  0  0
 2  0      0  95852 524764 896488    0    0   144     0 1019  883 39 11 49  0  0
 2  0      0  96088 524764 897156    0    0   180     0 1246 1263 40 11 49  0  0
 2  0      0  94592 524768 897712    0    0   144     0 1062  957 40 10 50  0  0
 1  1      0  93836 524772 898384    0    0   164  2396 1272 1222 37 12 48  2  0
 2  0      0  93080 524772 898960    0    0   164    84 1474 1588 41 11 49  0  0
 2  0      0  92576 524772 899480    0    0   144     0 1175 1101 40 11 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0  92072 524776 900000    0    0   144     0 1163 1135 39 11 50  0  0
 2  0      0  92064 524776 900600    0    0   180     0 1192 1098 40 11 49  0  0
 2  0      0  91564 524776 901204    0    0   144  2024 1166 1133 39 12 49  0  0
 2  0      0  96184 524604 901592    0    0   144    80 1358 1332 39 11 49  0  0
 2  0      0  93876 524604 902244    0    0   180     0 1169 1159 40 12 49  0  0
 2  0      0  93108 524604 902800    0    0   144     0 1183 1114 41 10 49  0  0
 2  0      0  91104 524604 903456    0    0   180   132 1079  996 39 11 49  0  0
 2  0      0  90852 524608 903940    0    0   144  2232 1114  986 41 10 49  0  0
 3  0      0  89844 524608 904544    0    0   144     0 1458 1570 39 12 49  0  0
 2  0      0  89836 524608 905188    0    0   180   104 1139 1039 41 10 49  0  0
 2  0      0  88836 524612 905744    0    0   144     0 1083  983 40 10 49  0  0
 2  0      0  88584 524612 906424    0    0   180     0 1578 1690 40 11 49  0  0
 2  0      0  90892 523808 904288    0    0   108  2160  961  794 37 12 49  3  0
 1  0      0  95952 523808 904420    0    0   228     0 1267 1513 26  4 71  0  0
 0  0      0 263684 523656 903796    0    0   752    96  899 1350  5  2 92  1  0
 0  0      0 263684 523656 903796    0    0     0     0  589  992  0  0 100  0  0
 0  0      0 263684 523656 903796    0    0     0     0  510  899  0  0 100  0  0
 0  0      0 263432 523656 903796    0    0     0  2336  820 1338  0  0 99  0  0
 0  0      0 263432 523656 903796    0    0     0     0  916 1487  1  0 99  0  0
 0  0      0 263432 523656 903796    0    0     0     0  546  905  0  0 100  0  0
 1  0      0 263180 523656 903796    0    0     0    84  777 1362  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 263180 523656 903796    0    0     0     0  690 1109  0  1 100  0  0
 0  0      0 263148 523656 903796    0    0     0  2168  546  942  0  0 99  0  0
 0  0      0 263148 523656 903796    0    0     0     0 2290 3415  0  0 99  0  0
 0  0      0 263084 523656 903796    0    0     0     0 1802 2850  1  0 99  0  0
 0  0      0 263084 523660 903792    0    0     0    40  763 1141  0  0 100  0  0
 0  0      0 263116 523660 903796    0    0     0     0 1352 1988  0  1 99  0  0
 0  0      0 262864 523660 903796    0    0     0  2292  965 1412  0  0 99  0  0
 0  0      0 262612 523660 903796    0    0     0     0  754 1194  0  0 100  0  0
 0  0      0 262612 523660 903796    0    0     0     0  901 1353  0  1 100  0  0
 0  0      0 262360 523660 903796    0    0     0     0  685 1181  1  0 99  0  0
 0  0      0 262360 523660 903796    0    0     0    36 1145 1810  0  0 99  0  0
 0  0      0 262360 523660 903796    0    0     0  2296  885 1380  1  1 98  1  0
 0  0      0 262360 523660 903796    0    0     0     0  824 1388  0  1 99  0  0
 0  0      0 262360 523660 903796    0    0     0     0  915 1475  0  0 100  0  0
 0  0      0 262608 523660 903796    0    0     0     0  636 1067  0  0 100  0  0
 0  0      0 262612 523660 903800    0    0     0     0  865 1517  1  0 99  0  0
 0  0      0 262860 523664 903800    0    0     0  2212  690 1172  0  0 100  0  0
 0  0      0 262864 523664 903800    0    0     0     0  613 1061  0  0 100  0  0
 0  0      0 262360 523664 903800    0    0     0     0  878 1386  0  0 100  0  0
 0  0      0 262612 523664 903800    0    0     0     0  643 1100  0  1 100  0  0
 0  0      0 261604 523664 903800    0    0     0     0  571  933  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 261856 523664 903800    0    0     0     0  451  808  0  0 99  0  0
 0  0      0 261856 523664 903800    0    0     0  2188  760 1238  0  0 99  1  0
 0  0      0 262104 523664 903800    0    0     0     0  500  880  1  1 98  0  0
 0  0      0 262604 523664 903800    0    0     0     0  797 1334  0  0 99  0  0
 0  0      0 254224 523664 903696    0    0     0     0 1146 1857 12  2 86  0  0
 0  0      0 254264 523664 903800    0    0     0     0  549  931  0  0 100  0  0
 0  0      0 254012 523664 903800    0    0     0    68  580  911  4  2 94  0  0
 0  0      0 254012 523664 903800    0    0     0     0  713 1172  1  0 99  0  0
 0  0      0 260344 523664 903800    0    0     0     0  675 1168  1  0 99  0  0
 0  0      0 260344 523664 903800    0    0     0     0  808 1267  0  0 100  0  0
 0  0      0 260596 523664 903800    0    0     0     0 1509 2385  0  1 99  0  0
 0  0      0 260592 523664 903800    0    0     0     0 3550 5603  1  1 98  0  0
 0  0      0 261352 523664 903796    0    0     0     0 1302 2113  0  0 99  0  0
 0  0      0 261348 523664 903796    0    0     0     0  573  917  0  0 100  0  0
 0  0      0 261604 523668 903796    0    0     0    36  570 1012  0  0 99  0  0
 0  0      0 261352 523668 903796    0    0     0     0 1944 2953  0  1 99  0  0
 0  0      0 261668 523668 903796    0    0     0     0 1827 2799  2  2 97  0  0
 0  0      0 261804 523668 903908    0    0     0     0 1872 2774  1  2 97  0  0
 0  0      0 262060 523668 903908    0    0     0     0  957 1500  0  0 100  0  0
 0  0      0 262312 523668 903908    0    0     0     0  756 1119  0  0 100  0  0
 0  0      0 262060 523672 903904    0    0     0    20  782 1233  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 262312 523672 903904    0    0     0   240 1323 1961  0  1 99  0  0
 0  0      0 262312 523672 903908    0    0     0     0  620 1039  0  1 99  0  0
 0  0      0 262308 523672 903908    0    0     0     0  897 1410  1  0 99  0  0
 0  0      0 262312 523672 903908    0    0     0   132  686 1091  0  0 100  0  0
 0  0      0 262060 523672 903908    0    0     0     0  754 1150  1  0 99  0  0
 0  0      0 262312 523672 903908    0    0     0     0  761 1209  0  1 99  0  0
 0  0      0 262060 523676 903908    0    0     0    52 1002 1499  0  0 100  0  0
 0  0      0 262312 523676 903908    0    0     0     0  553  971  0  0 100  0  0
 0  0      0 261808 523676 903908    0    0     0     0  813 1355  0  0 99  0  0
 0  0      0 262052 523676 903908    0    0     0     0  612 1091  0  0 100  0  0
 0  0      0 262052 523676 903908    0    0     0     0  661 1092  0  0 100  0  0
 0  0      0 262052 523676 903908    0    0     0     0  997 1658  0  0 99  0  0
 0  0      0 262304 523676 903908    0    0     0     0  664 1177  0  0 100  0  0
 0  0      0 262052 523676 903908    0    0     0     0  608 1051  0  0 100  0  0
 0  0      0 262304 523676 903908    0    0     0  3432  900 1444  0  1 99  0  0
 0  0      0 262052 523676 903908    0    0     0     0  715 1170  0  0 99  0  0
 0  0      0 262300 523676 903908    0    0     0   128 1286 2003  0  0 99  0  0
 0  0      0 262304 523676 903908    0    0     0     0 1116 1826  1  1 98  0  0
 0  0      0 262292 523676 903908    0    0     0     0  763 1233  0  0 99  0  0
 0  0      0 262044 523676 903908    0    0     0     0  750 1279  0  1 99  0  0
 0  0      0 262044 523676 903908    0    0     0     0  630 1042  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 262044 523676 903908    0    0     0     0  900 1472  1  0 99  0  0
 0  0      0 262044 523676 903908    0    0     0     0  975 1443  0  0 99  0  0
